GAS_LINES_TIMESERIES_1,GAS_LINES_TIMESERIES_2,GAS_LINES_TIMESERIES_3,DispatchGl
PA,DE,20230306,239316.0961271427
PA,DE,20230315,423913.3814106096
PA,DE,20230403,459137.43615844345
PA,DE,20230410,492795.99300693464
PA,DE,20230530,350858.0120455696
PA,DE,20230517,338007.3375243901
PA,DE,20230630,364012.9194723571
PA,DE,20230615,382038.4701478003
PA,DE,20230727,336603.9719886332
PA,DE,20230710,353006.572180351
PA,DE,20230803,437894.4111714901
PA,DE,20230831,444383.66748117015
PA,DE,20230906,505762.82927572675
PA,DE,20230912,522673.8280999998
PA,DE,20231005,539123.8713999998
PA,DE,20231020,565539.4642099998
PA,DE,20231129,667329.9479999997
PA,DE,20231121,623974.9042699996
PA,DE,20231228,604776.2446468851
PA,DE,20231218,483605.00353248196
SD,MT,20230103,0.0
SD,MT,20230130,0.0
SD,MT,20230213,0.0
SD,MT,20230216,0.0
SD,MT,20230306,0.0
SD,MT,20230315,0.0
SD,MT,20230403,0.0
SD,MT,20230410,0.0
SD,MT,20230530,0.0
SD,MT,20230517,0.0
SD,MT,20230630,0.0
SD,MT,20230615,0.0
SD,MT,20230727,0.0
SD,MT,20230710,0.0
SD,MT,20230803,0.0
SD,MT,20230831,0.0
SD,MT,20230906,0.0
SD,MT,20230912,0.0
SD,MT,20231005,0.0
SD,MT,20231020,0.0
SD,MT,20231129,0.0
SD,MT,20231121,0.0
SD,MT,20231228,0.0
SD,MT,20231218,0.0
TN,NC,20230103,0.0
TN,NC,20230130,0.0
TN,NC,20230213,0.0
TN,NC,20230216,0.0
TN,NC,20230306,0.0
TN,NC,20230315,0.0
TN,NC,20230403,0.0
TN,NC,20230410,0.0
TN,NC,20230530,0.0
TN,NC,20230517,0.0
TN,NC,20230630,0.0
TN,NC,20230615,0.0
TN,NC,20230727,0.0
TN,NC,20230710,0.0
TN,NC,20230803,0.0
TN,NC,20230831,0.0
TN,NC,20230906,0.0
TN,NC,20230912,0.0
TN,NC,20231005,0.0
TN,NC,20231020,0.0
TN,NC,20231129,0.0
TN,NC,20231121,0.0
TN,NC,20231228,0.0
TN,NC,20231218,0.0
ID,WY,20230103,0.0
ID,WY,20230130,0.0
ID,WY,20230213,0.0
ID,WY,20230216,0.0
ID,WY,20230306,0.0
ID,WY,20230315,0.0
ID,WY,20230403,0.0
ID,WY,20230410,0.0
ID,WY,20230530,0.0
ID,WY,20230517,0.0
ID,WY,20230630,0.0
ID,WY,20230615,0.0
ID,WY,20230727,0.0
ID,WY,20230710,0.0
ID,WY,20230803,0.0
ID,WY,20230831,0.0
ID,WY,20230906,0.0
ID,WY,20230912,0.0
ID,WY,20231005,0.0
ID,WY,20231020,0.0
ID,WY,20231129,0.0
ID,WY,20231121,0.0
ID,WY,20231228,0.0
ID,WY,20231218,0.0
MT,WY,20230103,0.0
MT,WY,20230130,0.0
MT,WY,20230213,0.0
MT,WY,20230216,0.0
MT,WY,20230306,0.0
MT,WY,20230315,0.0
MT,WY,20230403,0.0
MT,WY,20230410,0.0
MT,WY,20230530,0.0
MT,WY,20230517,0.0
MT,WY,20230630,0.0
MT,WY,20230615,0.0
MT,WY,20230727,0.0
MT,WY,20230710,0.0
MT,WY,20230803,0.0
MT,WY,20230831,0.0
MT,WY,20230906,0.0
MT,WY,20230912,0.0
MT,WY,20231005,0.0
MT,WY,20231020,0.0
MT,WY,20231129,0.0
MT,WY,20231121,0.0
MT,WY,20231228,0.0
MT,WY,20231218,0.0
SD,ND,20230103,0.0
SD,ND,20230130,0.0
SD,ND,20230213,0.0
SD,ND,20230216,0.0
SD,ND,20230306,0.0
SD,ND,20230315,0.0
SD,ND,20230403,0.0
SD,ND,20230410,0.0
SD,ND,20230530,0.0
SD,ND,20230517,0.0
SD,ND,20230630,0.0
SD,ND,20230615,0.0
SD,ND,20230727,0.0
SD,ND,20230710,0.0
SD,ND,20230803,0.0
SD,ND,20230831,0.0
SD,ND,20230906,0.0
SD,ND,20230912,0.0
SD,ND,20231005,0.0
SD,ND,20231020,0.0
SD,ND,20231129,0.0
SD,ND,20231121,0.0
SD,ND,20231228,0.0
SD,ND,20231218,0.0
NV,ID,20230103,0.0
NV,ID,20230130,0.0
NV,ID,20230213,0.0
NV,ID,20230216,0.0
NV,ID,20230306,0.0
NV,ID,20230315,0.0
NV,ID,20230403,0.0
NV,ID,20230410,0.0
NV,ID,20230530,0.0
NV,ID,20230517,0.0
NV,ID,20230630,0.0
NV,ID,20230615,0.0
NV,ID,20230727,0.0
NV,ID,20230710,0.0
NV,ID,20230803,0.0
NV,ID,20230831,0.0
NV,ID,20230906,0.0
NV,ID,20230912,0.0
NV,ID,20231005,0.0
NV,ID,20231020,0.0
NV,ID,20231129,0.0
NV,ID,20231121,0.0
NV,ID,20231228,0.0
NV,ID,20231218,0.0
NV,AZ,20230103,0.0
NV,AZ,20230130,0.0
NV,AZ,20230213,0.0
NV,AZ,20230216,0.0
NV,AZ,20230306,0.0
NV,AZ,20230315,0.0
NV,AZ,20230403,0.0
NV,AZ,20230410,0.0
NV,AZ,20230530,0.0
NV,AZ,20230517,0.0
NV,AZ,20230630,0.0
NV,AZ,20230615,0.0
NV,AZ,20230727,0.0
NV,AZ,20230710,0.0
NV,AZ,20230803,0.0
NV,AZ,20230831,0.0
NV,AZ,20230906,0.0
NV,AZ,20230912,0.0
NV,AZ,20231005,0.0
NV,AZ,20231020,0.0
NV,AZ,20231129,0.0
NV,AZ,20231121,0.0
NV,AZ,20231228,0.0
NV,AZ,20231218,0.0
UT,NV,20230103,2425111.6489108945
UT,NV,20230130,2509748.903810895
UT,NV,20230213,2671784.7123887483
UT,NV,20230216,2074574.0251651024
UT,NV,20230306,2458494.183166119
UT,NV,20230315,1262038.7557326462
UT,NV,20230403,2633151.5289253853
UT,NV,20230410,2922311.080717301
UT,NV,20230530,2978292.3738914253
UT,NV,20230517,3090523.388534581
UT,NV,20230630,2476147.656854765
UT,NV,20230615,2653625.2965498106
UT,NV,20230727,2606194.1014078455
UT,NV,20230710,2675456.594115766
UT,NV,20230803,2713944.3615337135
UT,NV,20230831,2724853.83649937
UT,NV,20230906,2770149.4453288913
UT,NV,20230912,2890205.374132165
UT,NV,20231005,3054780.5228844
UT,NV,20231020,3378359.0895500043
UT,NV,20231129,3547473.9558100044
UT,NV,20231121,3505967.6529600043
UT,NV,20231228,3680486.773170004
UT,NV,20231218,3617064.257340004
LA,AR,20230103,1073371.9464380369
LA,AR,20230130,0.0
LA,AR,20230213,0.0
LA,AR,20230216,0.0
LA,AR,20230306,0.0
LA,AR,20230315,0.0
LA,AR,20230403,0.0
LA,AR,20230410,0.0
LA,AR,20230530,0.0
LA,AR,20230517,0.0
LA,AR,20230630,0.0
LA,AR,20230615,0.0
LA,AR,20230727,0.0
LA,AR,20230710,0.0
LA,AR,20230803,0.0
LA,AR,20230831,0.0
LA,AR,20230906,0.0
LA,AR,20230912,0.0
LA,AR,20231005,0.0
LA,AR,20231020,0.0
LA,AR,20231129,0.0
LA,AR,20231121,0.0
LA,AR,20231228,0.0
LA,AR,20231218,0.0
MT,SD,20230103,0.0
MT,SD,20230130,0.0
MT,SD,20230213,0.0
MT,SD,20230216,0.0
MT,SD,20230306,0.0
MT,SD,20230315,0.0
MT,SD,20230403,0.0
MT,SD,20230410,0.0
MT,SD,20230530,0.0
MT,SD,20230517,0.0
MT,SD,20230630,0.0
MT,SD,20230615,0.0
MT,SD,20230727,0.0
MT,SD,20230710,0.0
MT,SD,20230803,0.0
MT,SD,20230831,0.0
MT,SD,20230906,0.0
MT,SD,20230912,0.0
MT,SD,20231005,0.0
MT,SD,20231020,0.0
MT,SD,20231129,0.0
MT,SD,20231121,0.0
MT,SD,20231228,0.0
MT,SD,20231218,0.0
ND,SD,20230103,176298.97699999993
ND,SD,20230130,328105.4136809297
ND,SD,20230213,204737.215262396
ND,SD,20230216,286107.64434466383
ND,SD,20230306,201604.94548326684
ND,SD,20230315,2366769.2849677424
ND,SD,20230403,155496.41574766347
ND,SD,20230410,316344.53969723405
ND,SD,20230530,312461.99633938627
ND,SD,20230517,215540.382251174
ND,SD,20230630,333329.795237868
ND,SD,20230615,332385.22878999985
ND,SD,20230727,186379.0341599999
ND,SD,20230710,192352.60502999992
ND,SD,20230803,187085.82838086257
ND,SD,20230831,190694.1229194255
ND,SD,20230906,216597.65975237207
ND,SD,20230912,237470.6634999999
ND,SD,20231005,249116.87694173443
ND,SD,20231020,251693.87791999985
ND,SD,20231129,341413.36969999975
ND,SD,20231121,296118.4213607423
ND,SD,20231228,280216.66832939046
ND,SD,20231218,258511.6550999998
ID,UT,20230103,0.0
ID,UT,20230130,309026.0
ID,UT,20230213,0.0
ID,UT,20230216,0.0
ID,UT,20230306,0.0
ID,UT,20230315,0.0
ID,UT,20230403,0.0
ID,UT,20230410,54558.39153333315
ID,UT,20230530,0.0
ID,UT,20230517,0.0
ID,UT,20230630,0.0
ID,UT,20230615,0.0
ID,UT,20230727,0.0
ID,UT,20230710,0.0
ID,UT,20230803,0.0
ID,UT,20230831,0.0
ID,UT,20230906,0.0
ID,UT,20230912,0.0
ID,UT,20231005,0.0
ID,UT,20231020,0.0
ID,UT,20231129,0.0
ID,UT,20231121,0.0
ID,UT,20231228,0.0
ID,UT,20231218,0.0
MA,NH,20230103,482117.10375099874
MA,NH,20230130,329839.020321658
MA,NH,20230213,221511.96885865516
MA,NH,20230216,189171.96569117802
MA,NH,20230306,362082.09261020675
MA,NH,20230315,353631.3357916172
MA,NH,20230403,409658.2374988311
MA,NH,20230410,468215.0192514172
MA,NH,20230530,474321.63762762723
MA,NH,20230517,500481.2543181453
MA,NH,20230630,417321.0530060833
MA,NH,20230615,446151.9498829037
MA,NH,20230727,319844.1681020162
MA,NH,20230710,325619.9576028012
MA,NH,20230803,493277.9633717557
MA,NH,20230831,513681.20873256633
MA,NH,20230906,534882.8685488433
MA,NH,20230912,548881.3381498836
MA,NH,20231005,561346.3028845614
MA,NH,20231020,582066.1324220521
MA,NH,20231129,623826.5313266661
MA,NH,20231121,644239.2682866665
MA,NH,20231228,548912.4232739705
MA,NH,20231218,468670.1768374912
MD,WV,20230103,0.0
MD,WV,20230130,0.0
MD,WV,20230213,0.0
MD,WV,20230216,0.0
MD,WV,20230306,0.0
MD,WV,20230315,0.0
MD,WV,20230403,0.0
MD,WV,20230410,0.0
MD,WV,20230530,0.0
MD,WV,20230517,0.0
MD,WV,20230630,0.0
MD,WV,20230615,0.0
MD,WV,20230727,0.0
MD,WV,20230710,0.0
MD,WV,20230803,0.0
MD,WV,20230831,0.0
MD,WV,20230906,0.0
MD,WV,20230912,0.0
MD,WV,20231005,0.0
MD,WV,20231020,0.0
MD,WV,20231129,0.0
MD,WV,20231121,0.0
MD,WV,20231228,0.0
MD,WV,20231218,0.0
NC,TN,20230103,0.0
NC,TN,20230130,0.0
NC,TN,20230213,0.0
NC,TN,20230216,0.0
NC,TN,20230306,0.0
NC,TN,20230315,0.0
NC,TN,20230403,0.0
NC,TN,20230410,0.0
NC,TN,20230530,0.0
NC,TN,20230517,0.0
NC,TN,20230630,0.0
NC,TN,20230615,0.0
NC,TN,20230727,0.0
NC,TN,20230710,0.0
NC,TN,20230803,0.0
NC,TN,20230831,0.0
NC,TN,20230906,0.0
NC,TN,20230912,0.0
NC,TN,20231005,0.0
NC,TN,20231020,0.0
NC,TN,20231129,0.0
NC,TN,20231121,0.0
NC,TN,20231228,0.0
NC,TN,20231218,0.0
DC,MD,20230103,0.0
DC,MD,20230130,0.0
DC,MD,20230213,0.0
DC,MD,20230216,0.0
DC,MD,20230306,0.0
DC,MD,20230315,0.0
DC,MD,20230403,0.0
DC,MD,20230410,0.0
DC,MD,20230530,0.0
DC,MD,20230517,0.0
DC,MD,20230630,0.0
DC,MD,20230615,0.0
DC,MD,20230727,0.0
DC,MD,20230710,0.0
DC,MD,20230803,0.0
DC,MD,20230831,0.0
DC,MD,20230906,0.0
DC,MD,20230912,0.0
DC,MD,20231005,0.0
DC,MD,20231020,0.0
DC,MD,20231129,0.0
DC,MD,20231121,0.0
DC,MD,20231228,0.0
DC,MD,20231218,0.0
IL,KY,20230103,0.0
IL,KY,20230130,0.0
IL,KY,20230213,0.0
IL,KY,20230216,0.0
IL,KY,20230306,0.0
IL,KY,20230315,0.0
IL,KY,20230403,0.0
IL,KY,20230410,0.0
IL,KY,20230530,0.0
IL,KY,20230517,0.0
IL,KY,20230630,0.0
IL,KY,20230615,0.0
IL,KY,20230727,0.0
IL,KY,20230710,0.0
IL,KY,20230803,0.0
IL,KY,20230831,0.0
IL,KY,20230906,0.0
IL,KY,20230912,0.0
IL,KY,20231005,0.0
IL,KY,20231020,0.0
IL,KY,20231129,0.0
IL,KY,20231121,0.0
IL,KY,20231228,0.0
IL,KY,20231218,0.0
ID,WA,20230103,1597806.321867736
ID,WA,20230130,1084233.397967736
ID,WA,20230213,1544789.064185706
ID,WA,20230216,1483724.129185706
ID,WA,20230306,1631820.6481738808
ID,WA,20230315,1850105.105035476
ID,WA,20230403,1562117.6144333263
ID,WA,20230410,1635228.754999997
ID,WA,20230530,1368229.9497319362
ID,WA,20230517,1360094.7369019364
ID,WA,20230630,1830154.5828919737
ID,WA,20230615,1699858.8015933265
ID,WA,20230727,1779129.0224725762
ID,WA,20230710,1778204.2373725763
ID,WA,20230803,1881702.1861770963
ID,WA,20230831,1859729.172017096
ID,WA,20230906,1934966.7817433262
ID,WA,20230912,1937574.0352433263
ID,WA,20231005,1368509.860079676
ID,WA,20231020,1360270.6420207378
ID,WA,20231129,1222287.7956666653
ID,WA,20231121,1293295.0733666655
ID,WA,20231228,1515502.7900258056
ID,WA,20231218,1526928.3197239914
OR,ID,20230103,0.0
OR,ID,20230130,0.0
OR,ID,20230213,0.0
OR,ID,20230216,0.0
OR,ID,20230306,0.0
OR,ID,20230315,0.0
OR,ID,20230403,0.0
OR,ID,20230410,0.0
OR,ID,20230530,0.0
OR,ID,20230517,0.0
OR,ID,20230630,0.0
OR,ID,20230615,0.0
OR,ID,20230727,0.0
OR,ID,20230710,0.0
OR,ID,20230803,0.0
OR,ID,20230831,0.0
OR,ID,20230906,0.0
OR,ID,20230912,0.0
OR,ID,20231005,0.0
OR,ID,20231020,0.0
OR,ID,20231129,0.0
OR,ID,20231121,0.0
OR,ID,20231228,0.0
OR,ID,20231218,0.0
DE,NJ,20230103,0.0
DE,NJ,20230130,0.0
DE,NJ,20230213,0.0
DE,NJ,20230216,0.0
DE,NJ,20230306,0.0
DE,NJ,20230315,0.0
DE,NJ,20230403,0.0
DE,NJ,20230410,0.0
DE,NJ,20230530,0.0
DE,NJ,20230517,0.0
DE,NJ,20230630,0.0
DE,NJ,20230615,0.0
DE,NJ,20230727,0.0
DE,NJ,20230710,0.0
DE,NJ,20230803,0.0
DE,NJ,20230831,0.0
DE,NJ,20230906,0.0
DE,NJ,20230912,0.0
DE,NJ,20231005,0.0
DE,NJ,20231020,0.0
DE,NJ,20231129,0.0
DE,NJ,20231121,0.0
DE,NJ,20231228,0.0
DE,NJ,20231218,0.0
MO,KY,20230103,0.0
MO,KY,20230130,0.0
MO,KY,20230213,0.0
MO,KY,20230216,0.0
MO,KY,20230306,0.0
MO,KY,20230315,0.0
MO,KY,20230403,0.0
MO,KY,20230410,0.0
MO,KY,20230530,0.0
MO,KY,20230517,0.0
MO,KY,20230630,0.0
MO,KY,20230615,0.0
MO,KY,20230727,0.0
MO,KY,20230710,0.0
MO,KY,20230803,0.0
MO,KY,20230831,0.0
MO,KY,20230906,0.0
MO,KY,20230912,0.0
MO,KY,20231005,0.0
MO,KY,20231020,0.0
MO,KY,20231129,0.0
MO,KY,20231121,0.0
MO,KY,20231228,0.0
MO,KY,20231218,0.0
IL,IN,20230103,0.0
IL,IN,20230130,0.0
IL,IN,20230213,0.0
IL,IN,20230216,0.0
IL,IN,20230306,0.0
IL,IN,20230315,0.0
IL,IN,20230403,0.0
IL,IN,20230410,0.0
IL,IN,20230530,0.0
IL,IN,20230517,0.0
IL,IN,20230630,0.0
IL,IN,20230615,0.0
IL,IN,20230727,0.0
IL,IN,20230710,0.0
IL,IN,20230803,0.0
IL,IN,20230831,0.0
IL,IN,20230906,0.0
IL,IN,20230912,0.0
IL,IN,20231005,0.0
IL,IN,20231020,0.0
IL,IN,20231129,0.0
IL,IN,20231121,0.0
IL,IN,20231228,0.0
IL,IN,20231218,0.0
OH,KY,20230103,0.0
OH,KY,20230130,0.0
OH,KY,20230213,0.0
OH,KY,20230216,0.0
OH,KY,20230306,0.0
OH,KY,20230315,0.0
OH,KY,20230403,0.0
OH,KY,20230410,0.0
OH,KY,20230530,0.0
OH,KY,20230517,0.0
OH,KY,20230630,0.0
OH,KY,20230615,0.0
OH,KY,20230727,0.0
OH,KY,20230710,0.0
OH,KY,20230803,0.0
OH,KY,20230831,0.0
OH,KY,20230906,0.0
OH,KY,20230912,0.0
OH,KY,20231005,0.0
OH,KY,20231020,0.0
OH,KY,20231129,0.0
OH,KY,20231121,0.0
OH,KY,20231228,0.0
OH,KY,20231218,0.0
IA,WI,20230103,0.0
IA,WI,20230130,0.0
IA,WI,20230213,0.0
IA,WI,20230216,0.0
IA,WI,20230306,0.0
IA,WI,20230315,0.0
IA,WI,20230403,0.0
IA,WI,20230410,0.0
IA,WI,20230530,0.0
IA,WI,20230517,0.0
IA,WI,20230630,0.0
IA,WI,20230615,0.0
IA,WI,20230727,0.0
IA,WI,20230710,0.0
IA,WI,20230803,0.0
IA,WI,20230831,0.0
IA,WI,20230906,0.0
IA,WI,20230912,0.0
IA,WI,20231005,0.0
IA,WI,20231020,0.0
IA,WI,20231129,0.0
IA,WI,20231121,0.0
IA,WI,20231228,0.0
IA,WI,20231218,0.0
VA,WV,20230103,0.0
VA,WV,20230130,0.0
VA,WV,20230213,0.0
VA,WV,20230216,0.0
VA,WV,20230306,0.0
VA,WV,20230315,0.0
VA,WV,20230403,0.0
VA,WV,20230410,0.0
VA,WV,20230530,0.0
VA,WV,20230517,0.0
VA,WV,20230630,0.0
VA,WV,20230615,0.0
VA,WV,20230727,0.0
VA,WV,20230710,0.0
VA,WV,20230803,0.0
VA,WV,20230831,0.0
VA,WV,20230906,0.0
VA,WV,20230912,0.0
VA,WV,20231005,0.0
VA,WV,20231020,0.0
VA,WV,20231129,0.0
VA,WV,20231121,0.0
VA,WV,20231228,0.0
VA,WV,20231218,0.0
