load_zone,timestamp,UnservedLoad,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
SRCA,202318,0,25747.5,0,2086.52,27834,0
SRCA,202318,0,25296.2,0,1885.76,27182,0
SRCA,202318,0,28656.6,0,1192.12,27302,2546.72
SRCA,202318,0,25982.7,0,1192.12,27014,160.8
SRCA,202318,0,28234.8,0,362.009,25560,3036.8
SRCA,202318,0,22508.1,0,1128.59,23618,18.6592
SRCA,202318,0,21861.4,0,-401.614,21299,160.8
SRCA,202318,0,21488.4,0,0,19468,2020.37
SRCA,202318,0,21037,0,0,18161,2876
SRCA,202319,0,18581.2,0,0,16744,1837.17
SRCA,202319,0,17171.8,0,0,16473,698.83
SRCA,202319,0,17373.9,0,0,16556,817.925
SRCA,202319,0,18581.2,0,0,17353,1228.17
SRCA,202319,0,19575.8,0,0,19444,131.848
SRCA,202319,0,21764.7,0,2036.3,20995,2805.95
SRCA,202319,0,23513,0,1189.8,21666,3036.8
SRCA,202319,0,25647.6,0,-539.778,22071,3036.8
SRCA,202319,0,26963.8,0,-1662,22265,3036.8
SRCA,202319,0,27619,0,-2313.25,22269,3036.8
SRCA,202319,0,27732.4,0,-2310.64,22385,3036.8
SRCA,202319,0,27881,0,-2313.25,22531,3036.8
SRCA,202319,0,27964,0,-2313.25,22614,3036.8
SRCA,202319,0,27909.4,0,-2313.25,22599,2997.13
SRCA,202319,0,26769.2,0,-1144.43,22588,3036.8
SRCA,202319,0,24714,0,473.779,22275,2912.83
SRCA,202319,0,23505.3,0,1373.62,22083,2795.89
SRCA,202319,0,22508.1,0,1373.62,22421,1460.69
SRCA,202319,0,23643.4,0,1373.62,22141,2876
SRCA,202319,0,22508.1,0,1373.62,21362,2519.69
SRCA,202319,0,22061.7,0,1192.12,20217,3036.8
SRCA,202319,0,21488.4,0,353.43,18805,3036.8
SRCA,202319,0,21488.4,0,-962.57,17489,3036.8
SRCA,202319,0,19483.7,0,0,16574,2909.67
SRCA,202320,0,20584,0,-1158.05,19426,0
SRCA,202320,0,20505,0,-1158.05,19347,0
SRCA,202320,0,20358.4,0,-815.386,19543,0
SRCA,202320,0,20962.4,0,-708.432,20254,0
SRCA,202320,0,21488.4,0,491.63,21980,0
SRCA,202320,0,22679.2,0,2217.8,24897,0
SRCA,202320,0,24846.9,0,1192.12,26039,0
SRCA,202320,0,24971.3,0,657.654,25629,0
SRCA,202320,0,26208,0,-915.929,24793,499.068
SRCA,202320,0,27159.6,0,-915.929,24079,2164.69
SRCA,202320,0,27626.2,0,-1368.39,23319,2938.85
SRCA,202320,0,27735.8,0,-2081.98,22617,3036.8
SRCA,202320,0,27035,0,-1824.2,22174,3036.8
SRCA,202320,0,26632.2,0,-1881.34,21806,2944.85
SRCA,202320,0,25801.1,0,-1153.27,21709,2938.85
SRCA,202320,0,23880,0,1192.12,22043,3029.15
SRCA,202320,0,22543.4,0,1373.62,23889,28.0615
SRCA,202320,0,23870.9,0,1192.12,25063,0
SRCA,202320,0,23969.9,0,1192.12,25162,0
SRCA,202320,0,23616.9,0,1192.12,24809,0
SRCA,202320,0,22916.9,0,1192.12,24109,0
SRCA,202320,0,21969.1,0,1026.53,22962,33.6694
SRCA,202320,0,21488.4,0,852.281,21605,735.652
SRCA,202320,0,21198.9,0,-145.084,20893,160.8
SRCA,202321,0,21488.4,0,-1236.37,20252,0
SRCA,202321,0,21687.9,0,-1466.94,20221,0
SRCA,202321,0,21687.8,0,-1059.77,20628,0
SRCA,202321,0,21687.6,0,-85.5901,21602,0
SRCA,202321,0,22479.2,0,981.785,23461,0
SRCA,202321,0,25238.6,0,1650.38,26889,0
SRCA,202321,0,27047.9,0,1192.12,28240,0
SRCA,202321,0,26336.9,0,1192.12,27529,0
SRCA,202321,0,26720.3,0,-528.343,26192,0
SRCA,202321,0,27139.9,0,-1976.94,25163,0
SRCA,202321,0,26727.1,0,-1806.22,24308,612.83
SRCA,202321,0,27763.7,0,-1418.72,23469,2876
SRCA,202321,0,27936.6,0,-2093.61,22967,2876
SRCA,202321,0,27371.3,0,-2073.33,22422,2876
SRCA,202321,0,25905.3,0,-571.256,22458,2876
SRCA,202321,0,23857.6,0,34.0707,23199,692.656
SRCA,202321,0,24347.7,0,1392.35,25740,0
SRCA,202321,0,26698.7,0,1192.12,27730,160.8
SRCA,202321,0,29489.9,0,169.298,28248,1411.17
SRCA,202321,0,28192.4,0,175.572,28368,0
SRCA,202321,0,27564.2,0,328.845,27893,0
SRCA,202321,0,25486.9,0,1192.12,26679,0
SRCA,202321,0,24358.9,0,1192.12,25551,0
SRCA,202321,0,23782.9,0,1192.12,24975,0
SRCA,202322,0,18581.2,0,-46.8434,17404,1130.33
SRCA,202322,0,18581.2,0,0,17132,1449.17
SRCA,202322,0,18581.2,0,0,17183,1398.17
SRCA,202322,0,18581.2,0,0,17729,852.17
SRCA,202322,0,21488.4,0,0,19211,2277.37
SRCA,202322,0,21488.4,0,1192.12,22103,577.491
SRCA,202322,0,22442.9,0,1192.12,23635,0
SRCA,202322,0,23361.8,0,203.973,23405,160.8
SRCA,202322,0,24677.3,0,-915.929,23300,461.398
SRCA,202322,0,25631.7,0,-1121.13,23205,1305.53
SRCA,202322,0,26276.5,0,-819.856,23117,2339.65
SRCA,202322,0,26421.4,0,-643.378,22902,2876
SRCA,202322,0,26638.4,0,-826.382,22936,2876
SRCA,202322,0,26271,0,-647.036,22748,2876
SRCA,202322,0,25411.2,0,34.0707,22933,2512.28
SRCA,202322,0,24513.6,0,34.0707,23658,889.673
SRCA,202322,0,23875.4,0,1373.62,25249,0
SRCA,202322,0,24611.9,0,1192.12,25804,0
SRCA,202322,0,25023.6,0,1192.12,25511,704.733
SRCA,202322,0,25139.5,0,1192.12,24803,1528.64
SRCA,202322,0,22508.1,0,1192.12,23656,44.1912
SRCA,202322,0,21972.1,0,34.0707,21855,151.141
SRCA,202322,0,21488.4,0,-1022.22,19968,498.15
SRCA,202322,0,21022,0,-2313.25,18548,160.8
SRCA,202323,0,22123.9,0,34.0707,22158,0
SRCA,202323,0,22188.9,0,34.0707,22223,0
SRCA,202323,0,21746.3,0,878.743,22625,0
SRCA,202323,0,22220.9,0,1192.12,23413,0
SRCA,202323,0,23647.9,0,1192.12,24840,0
SRCA,202323,0,25191.7,0,1791.3,26983,0
SRCA,202323,0,27538.9,0,1192.12,28731,0
SRCA,202323,0,28243.1,0,698.851,28942,0
SRCA,202323,0,26790.9,0,1192.12,27983,0
SRCA,202323,0,26716.9,0,229.108,26946,0
SRCA,202323,0,26883.3,0,-1167.31,25716,0
SRCA,202323,0,25999.7,0,-1525.7,24474,0
SRCA,202323,0,25894.2,0,-2313.25,23581,0
SRCA,202323,0,25638,0,-2313.25,22787,537.783
SRCA,202323,0,24784.9,0,-2259.88,22525,0
SRCA,202323,0,23652.9,0,-425.91,23227,0
SRCA,202323,0,24728.9,0,1192.12,25921,0
SRCA,202323,0,29489.9,0,495.879,27665,2320.75
SRCA,202323,0,29489.9,0,0,27916,1573.87
SRCA,202323,0,27926.7,0,0,27893,33.6694
SRCA,202323,0,27420,0,0,27420,0
SRCA,202323,0,25987.5,0,312.505,26300,0
SRCA,202323,0,23967.9,0,1192.12,25160,0
SRCA,202323,0,23376.9,0,1192.12,24569,0
SRCE,202300,0,25689.4,0,2961.63,28651,0
SRCE,202300,0,25886.4,0,2961.63,28848,0
SRCE,202300,0,26192.4,0,2961.63,29154,0
SRCE,202300,0,26942.2,0,2793.85,29736,0
SRCE,202300,0,26943.4,0,3988.56,30932,0
SRCE,202300,0,26936.5,0,6022.47,32959,0
SRCE,202300,0,30062.4,0,4903.65,34966,0
SRCE,202300,0,29905.9,0,5014.14,34920,0
SRCE,202300,0,27600.6,0,6264.42,33865,0
SRCE,202300,0,26314.6,0,6519.38,32834,0
SRCE,202300,0,26350.6,0,5585.43,31936,0
SRCE,202300,0,26578.9,0,4431.05,31010,0
SRCE,202300,0,26591.1,0,3299.92,29891,0
SRCE,202300,0,26568.3,0,2463.71,29032,0
SRCE,202300,0,26429.9,0,1829.05,28259,0
SRCE,202300,0,26110.3,0,2148.71,28259,0
SRCE,202300,0,25706,0,4092.01,29798,0
SRCE,202300,0,31706.2,0,548.763,32255,0
SRCE,202300,0,31963.2,0,1254.81,33218,0
SRCE,202300,0,31962.3,0,1347.71,33310,0
SRCE,202300,0,31176.7,0,1806.27,32983,0
SRCE,202300,0,28224.9,0,3964.07,32189,0
SRCE,202300,0,25250.9,0,5969.09,31220,0
SRCE,202300,0,25248.9,0,5274.1,30523,0
SRCE,202301,0,21219.9,0,2362.15,23582,0
SRCE,202301,0,21223.9,0,2562.56,23689,97.4703
SRCE,202301,0,21227.1,0,2904.87,24132,0
SRCE,202301,0,20994.2,0,3812.81,24807,0
SRCE,202301,0,21055.1,0,5105.95,26161,0
SRCE,202301,0,25095,0,3335.96,28431,0
SRCE,202301,0,25977.3,0,4572.69,30550,0
SRCE,202301,0,25538.1,0,4799.9,30338,0
SRCE,202301,0,22566.4,0,5840.61,28407,0
SRCE,202301,0,22413,0,4049.03,26462,0
SRCE,202301,0,22587.3,0,2465.73,25053,0
SRCE,202301,0,22556.7,0,1481.29,24038,0
SRCE,202301,0,21744.7,0,1352.31,23097,0
SRCE,202301,0,21513.5,0,2530.35,22360,1683.8
SRCE,202301,0,21312.4,0,2157.36,21786,1683.8
SRCE,202301,0,20968.7,0,2368.14,21653,1683.8
SRCE,202301,0,20699,0,3096.79,22112,1683.8
SRCE,202301,0,21217,0,2753.04,23970,0
SRCE,202301,0,21155,0,3851.96,25007,0
SRCE,202301,0,20590.5,0,4391.51,24982,0
SRCE,202301,0,20195.5,0,5198.02,24650,743.561
SRCE,202301,0,20105.8,0,5435.33,23735,1806.1
SRCE,202301,0,20042.9,0,4341.24,22578,1806.1
SRCE,202301,0,18329.5,0,4165.39,21611,883.868
SRCE,202302,0,25033.9,0,3803.09,28837,0
SRCE,202302,0,25156.1,0,3809.92,28966,0
SRCE,202302,0,25319,0,4168.03,29487,0
SRCE,202302,0,26297.5,0,3974.48,30272,0
SRCE,202302,0,26933.6,0,4596.39,31530,0
SRCE,202302,0,30344.8,0,3666.16,34011,0
SRCE,202302,0,32335.8,0,3666.16,36002,0
SRCE,202302,0,30480.1,0,4802.85,35283,0
SRCE,202302,0,27525.1,0,5730.89,33256,0
SRCE,202302,0,26193.2,0,5312.77,31506,0
SRCE,202302,0,26162.2,0,4012.78,30175,0
SRCE,202302,0,25966.2,0,3127.83,29094,0
SRCE,202302,0,25978.3,0,2119.69,28098,0
SRCE,202302,0,25823.6,0,1655.42,27479,0
SRCE,202302,0,25833.2,0,1176.8,27010,0
SRCE,202302,0,25744.1,0,1282.93,27027,0
SRCE,202302,0,25453.7,0,2163.26,27617,0
SRCE,202302,0,26010.4,0,2961.63,28972,0
SRCE,202302,0,26880.4,0,2961.63,29842,0
SRCE,202302,0,26373.7,0,3275.3,29649,0
SRCE,202302,0,25492.8,0,3574.16,29067,0
SRCE,202302,0,25126.5,0,2945.47,28072,0
SRCE,202302,0,25230,0,1427.95,26658,0
SRCE,202302,0,25229.8,0,343.185,25573,0
SRCE,202303,0,21074.1,0,-1255.14,19819,0
SRCE,202303,0,21072.4,0,-1443.42,19629,0
SRCE,202303,0,21074.2,0,-1513.18,19561,0
SRCE,202303,0,21075.7,0,-1284.72,19791,0
SRCE,202303,0,20843.1,0,-392.136,20451,0
SRCE,202303,0,22717.9,0,-409.922,22308,0
SRCE,202303,0,22961.5,0,1354.45,24316,0
SRCE,202303,0,22981.7,0,1413.31,24395,0
SRCE,202303,0,23327.2,0,647.755,23975,0
SRCE,202303,0,23471.9,0,188.125,23660,0
SRCE,202303,0,23599.7,0,-204.722,23395,0
SRCE,202303,0,23677.2,0,-204.722,23227,245.434
SRCE,202303,0,24490.8,0,-204.722,22756,1530.07
SRCE,202303,0,24271.5,0,-204.722,22383,1683.8
SRCE,202303,0,24041.5,0,-204.722,22153,1683.8
SRCE,202303,0,23712.8,0,110.981,22140,1683.8
SRCE,202303,0,23336.4,0,950.437,22603,1683.8
SRCE,202303,0,22887.9,0,804.108,23692,0
SRCE,202303,0,22626.5,0,2048.75,24553,122.3
SRCE,202303,0,21495.4,0,2961.63,24457,0
SRCE,202303,0,21086.9,0,2877.06,23964,0
SRCE,202303,0,23210.9,0,-141.883,23069,0
SRCE,202303,0,23713.4,0,-725.216,21864,1124.15
SRCE,202303,0,23711.4,0,-2881.39,20830,0
SRCE,202304,0,20231.3,0,1072.99,21182,122.3
SRCE,202304,0,20793,0,388.969,21182,0
SRCE,202304,0,20792.5,0,554.469,21347,0
SRCE,202304,0,20791.2,0,1027.76,21819,0
SRCE,202304,0,22811.5,0,211.515,23023,0
SRCE,202304,0,22553.1,0,2662.87,25216,0
SRCE,202304,0,22702.2,0,4458.77,27161,0
SRCE,202304,0,23192.1,0,4027.87,27220,0
SRCE,202304,0,23616.8,0,2863.23,26480,0
SRCE,202304,0,23730.5,0,3406.41,25782,1354.88
SRCE,202304,0,22972.1,0,3353.03,25155,1170.16
SRCE,202304,0,21584.4,0,4767.75,24624,1728.19
SRCE,202304,0,21456,0,4331.05,23981,1806.1
SRCE,202304,0,21442.7,0,3795.4,23432,1806.1
SRCE,202304,0,21316.9,0,3400.17,22911,1806.1
SRCE,202304,0,21068,0,3563.06,22825,1806.1
SRCE,202304,0,20717.6,0,4189.48,23101,1806.1
SRCE,202304,0,20462.7,0,5666.41,24323,1806.1
SRCE,202304,0,20191,0,6041.44,26188,44.3887
SRCE,202304,0,21376.3,0,5347.97,26602,122.3
SRCE,202304,0,22919.1,0,3390.9,26310,0
SRCE,202304,0,22395.2,0,3147.83,25543,0
SRCE,202304,0,22435.8,0,3147.83,24488,1095.59
SRCE,202304,0,20727.9,0,3048.34,23729,47.2881
SRCE,202305,0,18323,0,439.799,17079,1683.8
SRCE,202305,0,17163,0,0,16437,726.001
SRCE,202305,0,17163,0,0,16128,1035
SRCE,202305,0,17163.2,0,0,16241,922.184
SRCE,202305,0,18323.6,0,0,17038,1285.61
SRCE,202305,0,18367.6,0,1969.63,18609,1728.19
SRCE,202305,0,20118.8,0,1847.05,20282,1683.8
SRCE,202305,0,20435.6,0,1931.22,20683,1683.8
SRCE,202305,0,20732.3,0,1637.55,20686,1683.8
SRCE,202305,0,20969,0,1575.12,20738,1806.1
SRCE,202305,0,21069.8,0,1736.26,21000,1806.1
SRCE,202305,0,21183.7,0,2092.41,21470,1806.1
SRCE,202305,0,21146.3,0,2510.87,21929,1728.19
SRCE,202305,0,21053,0,2908.82,22278,1683.8
SRCE,202305,0,21431.7,0,2711.09,22459,1683.8
SRCE,202305,0,21550.2,0,2961.63,22828,1683.8
SRCE,202305,0,21813.2,0,2961.63,23091,1683.8
SRCE,202305,0,20408.4,0,2961.63,23235,135.03
SRCE,202305,0,20433.4,0,2961.63,23395,0
SRCE,202305,0,20935.8,0,2852.59,23744,44.3887
SRCE,202305,0,20203.4,0,2961.63,23120,45.0244
SRCE,202305,0,20114,0,2961.63,21726,1349.6
SRCE,202305,0,20027.3,0,1703.81,19925,1806.1
SRCE,202305,0,18323.1,0,1694.05,18348,1669.17
SRCE,202306,0,18323,0,955.188,17550,1728.19
SRCE,202306,0,17163,0,0,16751,412.001
SRCE,202306,0,16572.3,0,0,16450,122.3
SRCE,202306,0,17164,0,0,16610,554.016
SRCE,202306,0,18323,0,0,17456,867.001
SRCE,202306,0,18331.1,0,2359.01,18884,1806.1
SRCE,202306,0,20169.6,0,2149.54,20513,1806.1
SRCE,202306,0,20572.9,0,2448.17,21215,1806.1
SRCE,202306,0,20836.6,0,2760.51,21791,1806.1
SRCE,202306,0,20969.6,0,3214.59,22456,1728.19
SRCE,202306,0,21978.2,0,2961.63,23256,1683.8
SRCE,202306,0,22773.5,0,2911.32,24001,1683.8
SRCE,202306,0,23075.8,0,2691.98,24783,984.765
SRCE,202306,0,23050.9,0,2368.1,25419,0
SRCE,202306,0,22985.9,0,3092.13,26078,0
SRCE,202306,0,22811.3,0,3713.67,26525,0
SRCE,202306,0,22462.3,0,4354.69,26817,0
SRCE,202306,0,22175.5,0,4507.47,26683,0
SRCE,202306,0,22001.3,0,4475.73,26477,0
SRCE,202306,0,21966.2,0,4325.83,26292,0
SRCE,202306,0,21960.5,0,3468.47,25429,0
SRCE,202306,0,21073,0,2543.98,23617,0
SRCE,202306,0,20029.3,0,2650.33,21561,1118.66
SRCE,202306,0,18325.5,0,1570.14,19739,156.644
SRCE,202307,0,17675.1,0,0,15869,1806.1
SRCE,202307,0,17172.1,0,0,15594,1578.06
SRCE,202307,0,16290.4,0,0,15730,560.401
SRCE,202307,0,17169.9,0,0,16238,931.944
SRCE,202307,0,18333.9,0,0,17401,932.86
SRCE,202307,0,18353.5,0,2435.32,19105,1683.8
SRCE,202307,0,20326.6,0,2200.62,20799,1728.19
SRCE,202307,0,20708.4,0,2359.79,21340,1728.19
SRCE,202307,0,20842.5,0,2204.64,21241,1806.1
SRCE,202307,0,21001.2,0,2022.9,21218,1806.1
SRCE,202307,0,21147.5,0,2006.56,21348,1806.1
SRCE,202307,0,21232.8,0,1957.3,21384,1806.1
SRCE,202307,0,21256.6,0,1857.45,21308,1806.1
SRCE,202307,0,21331.8,0,1866.33,21392,1806.1
SRCE,202307,0,21340.5,0,1930.59,21465,1806.1
SRCE,202307,0,21203.5,0,2219.59,21617,1806.1
SRCE,202307,0,21045.6,0,2639.49,21879,1806.1
SRCE,202307,0,20771.6,0,3029.51,21995,1806.1
SRCE,202307,0,20329.2,0,3559.89,22083,1806.1
SRCE,202307,0,20198.2,0,2363.14,22439,122.3
SRCE,202307,0,20196.4,0,2176.07,22144,228.423
SRCE,202307,0,20099.7,0,2506.4,20800,1806.1
SRCE,202307,0,20041.8,0,962.32,19198,1806.1
SRCE,202307,0,18336.3,0,61.2632,17872,525.583
SRCE,202308,0,18946.4,0,294.793,18080,1161.15
SRCE,202308,0,17287,0,0,17287,0
SRCE,202308,0,16892.4,0,0,16848,44.3887
SRCE,202308,0,17209.9,0,0,16801,408.877
SRCE,202308,0,18365.9,0,0,17466,899.937
SRCE,202308,0,18395,0,2092.11,18681,1806.1
SRCE,202308,0,19728,0,2124.09,20046,1806.1
SRCE,202308,0,20876.5,0,1999.57,21070,1806.1
SRCE,202308,0,21106.6,0,2587.63,21966,1728.19
SRCE,202308,0,21244.8,0,3125.98,22687,1683.8
SRCE,202308,0,21306.6,0,4016.55,23595,1728.19
SRCE,202308,0,22119.9,0,3996.36,24535,1581.24
SRCE,202308,0,22104.5,0,3430.51,25535,0
SRCE,202308,0,22196.2,0,4202.82,26399,0
SRCE,202308,0,22109.3,0,5156.72,27266,0
SRCE,202308,0,21973.7,0,6087.31,28061,0
SRCE,202308,0,23173.2,0,5215.82,28389,0
SRCE,202308,0,23796.4,0,4452.58,28249,0
SRCE,202308,0,22830.6,0,4707.36,27538,0
SRCE,202308,0,20981,0,5686.98,26668,0
SRCE,202308,0,20914.4,0,5087.61,26002,0
SRCE,202308,0,20104.6,0,3973.4,24078,0
SRCE,202308,0,20034.3,0,3482.91,21789,1728.19
SRCE,202308,0,18329.6,0,3173.48,19697,1806.1
SRCE,202309,0,22028,0,-642.972,21385,0
SRCE,202309,0,22029,0,-1823.98,20205,0
SRCE,202309,0,20325.3,0,-888.336,19437,0
SRCE,202309,0,20326.3,0,-1120.29,19206,0
SRCE,202309,0,20776.4,0,-1057.38,19719,0
SRCE,202309,0,22258.3,0,-1534.31,20724,0
SRCE,202309,0,22572.1,0,-394.87,22165,12.1811
SRCE,202309,0,23021.3,0,858.67,23880,0
SRCE,202309,0,23238.2,0,2199.83,25438,0
SRCE,202309,0,23472.7,0,3171.26,26644,0
SRCE,202309,0,23220.5,0,4789.48,28010,0
SRCE,202309,0,23434.2,0,5819.83,29254,0
SRCE,202309,0,25306.2,0,5136.76,30443,0
SRCE,202309,0,25450.4,0,5989.58,31440,0
SRCE,202309,0,25637.6,0,6519.38,32157,0
SRCE,202309,0,27401.8,0,5228.2,32630,0
SRCE,202309,0,28743.2,0,3797.79,32541,0
SRCE,202309,0,28663.7,0,3319.29,31983,0
SRCE,202309,0,27293.8,0,3666.16,30960,0
SRCE,202309,0,26124.8,0,3666.16,29791,0
SRCE,202309,0,24064.2,0,4518.85,28583,0
SRCE,202309,0,24109.3,0,2572.72,26682,0
SRCE,202309,0,22835.4,0,1525.61,24361,0
SRCE,202309,0,21169.3,0,990.739,22160,0
SRCE,202310,0,19000.1,0,326.852,19327,0
SRCE,202310,0,18323,0,-43.0006,18280,0
SRCE,202310,0,18323,0,-862.001,17461,0
SRCE,202310,0,18249.1,0,-957.094,17292,0
SRCE,202310,0,18325,0,-563.047,17762,0
SRCE,202310,0,19315.5,0,-704.536,18611,0
SRCE,202310,0,20551.1,0,1094.65,19962,1683.8
SRCE,202310,0,20887.5,0,640.51,21528,0
SRCE,202310,0,21090.8,0,1864.21,22955,0
SRCE,202310,0,21302.6,0,3208.4,24511,0
SRCE,202310,0,21568.1,0,4685.88,26254,0
SRCE,202310,0,21435.9,0,6403.06,27839,0
SRCE,202310,0,25515.3,0,3693.71,29209,0
SRCE,202310,0,26330.4,0,3954.58,30285,0
SRCE,202310,0,27535.8,0,3666.16,31202,0
SRCE,202310,0,28161.8,0,3666.16,31828,0
SRCE,202310,0,28584.8,0,3666.16,32251,0
SRCE,202310,0,28278.8,0,3666.16,31945,0
SRCE,202310,0,27314.8,0,3666.16,30981,0
SRCE,202310,0,25964.8,0,3666.16,29631,0
SRCE,202310,0,24284.5,0,4342.51,28627,0
SRCE,202310,0,23919.8,0,2996.2,26916,0
SRCE,202310,0,20218.3,0,4137.66,24356,0
SRCE,202310,0,21050.6,0,1064.42,22115,0
SRCE,202311,0,24586,0,-151.02,24435,0
SRCE,202311,0,23102.7,0,-204.722,22898,0
SRCE,202311,0,22379.7,0,-606.687,21773,0
SRCE,202311,0,21630.3,0,-394.293,21236,0
SRCE,202311,0,21457.7,0,-204.722,21253,0
SRCE,202311,0,22195.7,0,-204.722,21991,0
SRCE,202311,0,22074,0,1106.98,23181,0
SRCE,202311,0,22265.4,0,2961.63,25227,0
SRCE,202311,0,24657.4,0,2961.63,27619,0
SRCE,202311,0,27277.4,0,2961.63,30239,0
SRCE,202311,0,30238.9,0,2737.12,32976,0
SRCE,202311,0,33392.6,0,1731.38,35124,0
SRCE,202311,0,33957.4,0,2961.63,36919,0
SRCE,202311,0,31686,0,6432.96,38119,0
SRCE,202311,0,32289.9,0,6482.14,38772,0
SRCE,202311,0,32705.6,0,6519.38,39225,0
SRCE,202311,0,33113.8,0,6314.18,39428,0
SRCE,202311,0,32347.8,0,6314.18,38662,0
SRCE,202311,0,31231.8,0,6314.18,37546,0
SRCE,202311,0,30201.8,0,5861.15,36063,0
SRCE,202311,0,31768.4,0,2961.63,34730,0
SRCE,202311,0,32263.3,0,668.689,32932,0
SRCE,202311,0,29565.8,0,818.15,30384,0
SRCE,202311,0,25886.4,0,1906.57,27793,0
SRCE,202312,0,21185.5,0,2052.54,23238,0
SRCE,202312,0,20094,0,1927,22021,0
SRCE,202312,0,20027,0,1219,21246,0
SRCE,202312,0,20576.8,0,352.16,20929,0
SRCE,202312,0,21233.2,0,-31.2047,21202,0
SRCE,202312,0,20465.9,0,1541.14,22007,0
SRCE,202312,0,21169.2,0,2052.76,23222,0
SRCE,202312,0,21906.4,0,2961.63,24868,0
SRCE,202312,0,21182.4,0,5075.56,26258,0
SRCE,202312,0,23474.9,0,4308.13,27783,0
SRCE,202312,0,25825.7,0,3631.29,29457,0
SRCE,202312,0,29564.9,0,1346.05,30911,0
SRCE,202312,0,29589.7,0,2346.34,31936,0
SRCE,202312,0,29884.4,0,2961.63,32846,0
SRCE,202312,0,30577.4,0,2961.63,33539,0
SRCE,202312,0,29150,0,4892.98,34043,0
SRCE,202312,0,28987.8,0,5208.2,34196,0
SRCE,202312,0,27600.8,0,6314.18,33915,0
SRCE,202312,0,26953.9,0,6101.05,33055,0
SRCE,202312,0,27014.9,0,4764.14,31779,0
SRCE,202312,0,26901.1,0,3877.9,30779,0
SRCE,202312,0,25122.4,0,3795.65,28918,0
SRCE,202312,0,21901.3,0,4765.7,26667,0
SRCE,202312,0,21872.8,0,2583.2,24456,0
SRCE,202313,0,26936.1,0,-908.149,26028,0
SRCE,202313,0,26423.9,0,-1759.88,24664,0
SRCE,202313,0,25154,0,-1459.96,23694,0
SRCE,202313,0,24430.9,0,-1242.92,23188,0
SRCE,202313,0,24390.6,0,-992.618,23398,0
SRCE,202313,0,25216.5,0,-1142.53,24074,0
SRCE,202313,0,25513.8,0,-174.789,25339,0
SRCE,202313,0,25363.5,0,1965.49,27329,0
SRCE,202313,0,27007.1,0,2511.92,29519,0
SRCE,202313,0,28865.4,0,2961.63,31827,0
SRCE,202313,0,31653.7,0,2319.31,33973,0
SRCE,202313,0,32604.4,0,2961.63,35566,0
SRCE,202313,0,33808.2,0,3022.76,36831,0
SRCE,202313,0,34217.1,0,3587.87,37805,0
SRCE,202313,0,31900.6,0,6519.38,38420,0
SRCE,202313,0,32187.6,0,6519.38,38707,0
SRCE,202313,0,32296.8,0,6314.18,38611,0
SRCE,202313,0,33079.1,0,5056.86,38136,0
SRCE,202313,0,30736.8,0,6314.18,37051,0
SRCE,202313,0,31131.9,0,4429.12,35561,0
SRCE,202313,0,31137.7,0,3324.25,34462,0
SRCE,202313,0,32172.3,0,163.749,32336,0
SRCE,202313,0,26661.4,0,2961.63,29623,0
SRCE,202313,0,24915.8,0,2012.23,26928,0
SRCE,202314,0,24271.5,0,-704.536,23567,0
SRCE,202314,0,22620.2,0,-452.164,22168,0
SRCE,202314,0,22796,0,-1492.96,21303,0
SRCE,202314,0,23410.7,0,-2394.71,21016,0
SRCE,202314,0,23334,0,-2141.02,21193,0
SRCE,202314,0,22746.7,0,-698.661,22048,0
SRCE,202314,0,22466,0,692.031,23158,0
SRCE,202314,0,23494.6,0,1350.36,24845,0
SRCE,202314,0,22374.8,0,4323.21,26698,0
SRCE,202314,0,25877.4,0,2961.63,28839,0
SRCE,202314,0,28177.4,0,2961.63,31139,0
SRCE,202314,0,32968.4,0,200.604,33169,0
SRCE,202314,0,31306,0,3428,34734,0
SRCE,202314,0,32838.9,0,3095.09,35934,0
SRCE,202314,0,33578.4,0,2961.63,36540,0
SRCE,202314,0,33814,0,3024.01,36838,0
SRCE,202314,0,32800.8,0,4041.24,36842,0
SRCE,202314,0,29738.6,0,6519.38,36258,0
SRCE,202314,0,31847,0,3283,35130,0
SRCE,202314,0,30774.4,0,2961.63,33736,0
SRCE,202314,0,29865.4,0,2961.63,32827,0
SRCE,202314,0,29368.3,0,1468.71,30837,0
SRCE,202314,0,28580.1,0,-142.089,28438,0
SRCE,202314,0,25178.1,0,923.882,26102,0
SRCE,202315,0,20027.2,0,1468.75,21496,0
SRCE,202315,0,19955.2,0,371.838,20327,0
SRCE,202315,0,18323,0,1322,19645,0
SRCE,202315,0,18323,0,1199,19522,0
SRCE,202315,0,19218.2,0,777.813,19996,0
SRCE,202315,0,20036.3,0,1206.69,21243,0
SRCE,202315,0,20195.8,0,2555.19,22751,0
SRCE,202315,0,20616.4,0,2961.63,23578,0
SRCE,202315,0,21590.4,0,3022.64,24613,0
SRCE,202315,0,22772.3,0,3088.72,25861,0
SRCE,202315,0,21665.6,0,5707.4,27373,0
SRCE,202315,0,25809.4,0,2961.63,28771,0
SRCE,202315,0,26223.8,0,3626.2,29850,0
SRCE,202315,0,27974.1,0,2685.87,30660,0
SRCE,202315,0,29445.8,0,1732.19,31178,0
SRCE,202315,0,29257.4,0,2253.56,31511,0
SRCE,202315,0,28832.3,0,2817.65,31650,0
