LNG_ROUTE_TIMESERIES_1,LNG_ROUTE_TIMESERIES_2,LNG_ROUTE_TIMESERIES_3,LNGShipped
CT,OH,20230130,0.0
CT,OH,20230213,0.0
CT,OH,20230216,0.0
CT,OH,20230306,0.0
CT,OH,20230315,0.0
CT,OH,20230403,0.0
CT,OH,20230410,0.0
CT,OH,20230530,0.0
CT,OH,20230517,0.0
CT,OH,20230630,0.0
CT,OH,20230615,0.0
CT,OH,20230727,0.0
CT,OH,20230710,0.0
CT,OH,20230803,0.0
CT,OH,20230831,0.0
CT,OH,20230906,0.0
CT,OH,20230912,0.0
CT,OH,20231005,0.0
CT,OH,20231020,0.0
CT,OH,20231129,0.0
CT,OH,20231121,0.0
CT,OH,20231228,0.0
CT,OH,20231218,0.0
AL,KS,20230103,0.0
AL,KS,20230130,0.0
AL,KS,20230213,0.0
AL,KS,20230216,0.0
AL,KS,20230306,0.0
AL,KS,20230315,0.0
AL,KS,20230403,0.0
AL,KS,20230410,0.0
AL,KS,20230530,0.0
AL,KS,20230517,0.0
AL,KS,20230630,0.0
AL,KS,20230615,0.0
AL,KS,20230727,0.0
AL,KS,20230710,0.0
AL,KS,20230803,0.0
AL,KS,20230831,0.0
AL,KS,20230906,0.0
AL,KS,20230912,0.0
AL,KS,20231005,0.0
AL,KS,20231020,0.0
AL,KS,20231129,0.0
AL,KS,20231121,0.0
AL,KS,20231228,0.0
AL,KS,20231218,0.0
OK,KY,20230103,0.0
OK,KY,20230130,0.0
OK,KY,20230213,0.0
OK,KY,20230216,0.0
OK,KY,20230306,0.0
OK,KY,20230315,0.0
OK,KY,20230403,0.0
OK,KY,20230410,0.0
OK,KY,20230530,0.0
OK,KY,20230517,0.0
OK,KY,20230630,0.0
OK,KY,20230615,0.0
OK,KY,20230727,0.0
OK,KY,20230710,0.0
OK,KY,20230803,0.0
OK,KY,20230831,0.0
OK,KY,20230906,0.0
OK,KY,20230912,0.0
OK,KY,20231005,0.0
OK,KY,20231020,0.0
OK,KY,20231129,0.0
OK,KY,20231121,0.0
OK,KY,20231228,0.0
OK,KY,20231218,0.0
AZ,NC,20230103,0.0
AZ,NC,20230130,0.0
AZ,NC,20230213,0.0
AZ,NC,20230216,0.0
AZ,NC,20230306,0.0
AZ,NC,20230315,0.0
AZ,NC,20230403,0.0
AZ,NC,20230410,0.0
AZ,NC,20230530,0.0
AZ,NC,20230517,0.0
AZ,NC,20230630,0.0
AZ,NC,20230615,0.0
AZ,NC,20230727,0.0
AZ,NC,20230710,0.0
AZ,NC,20230803,0.0
AZ,NC,20230831,0.0
AZ,NC,20230906,0.0
AZ,NC,20230912,0.0
AZ,NC,20231005,0.0
AZ,NC,20231020,0.0
AZ,NC,20231129,0.0
AZ,NC,20231121,0.0
AZ,NC,20231228,0.0
AZ,NC,20231218,0.0
NE,TX,20230103,0.0
NE,TX,20230130,0.0
NE,TX,20230213,0.0
NE,TX,20230216,0.0
NE,TX,20230306,0.0
NE,TX,20230315,0.0
NE,TX,20230403,0.0
NE,TX,20230410,0.0
NE,TX,20230530,0.0
NE,TX,20230517,0.0
NE,TX,20230630,0.0
NE,TX,20230615,0.0
NE,TX,20230727,0.0
NE,TX,20230710,0.0
NE,TX,20230803,0.0
NE,TX,20230831,0.0
NE,TX,20230906,0.0
NE,TX,20230912,0.0
NE,TX,20231005,0.0
NE,TX,20231020,0.0
NE,TX,20231129,0.0
NE,TX,20231121,0.0
NE,TX,20231228,0.0
NE,TX,20231218,0.0
OR,OH,20230103,0.0
OR,OH,20230130,0.0
OR,OH,20230213,0.0
OR,OH,20230216,0.0
OR,OH,20230306,0.0
OR,OH,20230315,0.0
OR,OH,20230403,0.0
OR,OH,20230410,0.0
OR,OH,20230530,0.0
OR,OH,20230517,0.0
OR,OH,20230630,0.0
OR,OH,20230615,0.0
OR,OH,20230727,0.0
OR,OH,20230710,0.0
OR,OH,20230803,0.0
OR,OH,20230831,0.0
OR,OH,20230906,0.0
OR,OH,20230912,0.0
OR,OH,20231005,0.0
OR,OH,20231020,0.0
OR,OH,20231129,0.0
OR,OH,20231121,0.0
OR,OH,20231228,0.0
OR,OH,20231218,0.0
NM,MI,20230103,0.0
NM,MI,20230130,0.0
NM,MI,20230213,0.0
NM,MI,20230216,0.0
NM,MI,20230306,0.0
NM,MI,20230315,0.0
NM,MI,20230403,0.0
NM,MI,20230410,0.0
NM,MI,20230530,0.0
NM,MI,20230517,0.0
NM,MI,20230630,0.0
NM,MI,20230615,0.0
NM,MI,20230727,0.0
NM,MI,20230710,0.0
NM,MI,20230803,0.0
NM,MI,20230831,0.0
NM,MI,20230906,0.0
NM,MI,20230912,0.0
NM,MI,20231005,0.0
NM,MI,20231020,0.0
NM,MI,20231129,0.0
NM,MI,20231121,0.0
NM,MI,20231228,0.0
NM,MI,20231218,0.0
CT,FL,20230103,0.0
CT,FL,20230130,0.0
CT,FL,20230213,0.0
CT,FL,20230216,0.0
CT,FL,20230306,0.0
CT,FL,20230315,0.0
CT,FL,20230403,0.0
CT,FL,20230410,0.0
CT,FL,20230530,0.0
CT,FL,20230517,0.0
CT,FL,20230630,0.0
CT,FL,20230615,0.0
CT,FL,20230727,0.0
CT,FL,20230710,0.0
CT,FL,20230803,0.0
CT,FL,20230831,0.0
CT,FL,20230906,0.0
CT,FL,20230912,0.0
CT,FL,20231005,0.0
CT,FL,20231020,0.0
CT,FL,20231129,0.0
CT,FL,20231121,0.0
CT,FL,20231228,0.0
CT,FL,20231218,0.0
TX,AL,20230103,0.0
TX,AL,20230130,0.0
TX,AL,20230213,0.0
TX,AL,20230216,0.0
TX,AL,20230306,0.0
TX,AL,20230315,0.0
TX,AL,20230403,0.0
TX,AL,20230410,0.0
TX,AL,20230530,0.0
TX,AL,20230517,0.0
TX,AL,20230630,0.0
TX,AL,20230615,0.0
TX,AL,20230727,0.0
TX,AL,20230710,0.0
TX,AL,20230803,0.0
TX,AL,20230831,0.0
TX,AL,20230906,0.0
TX,AL,20230912,0.0
TX,AL,20231005,0.0
TX,AL,20231020,0.0
TX,AL,20231129,0.0
TX,AL,20231121,0.0
TX,AL,20231228,0.0
TX,AL,20231218,0.0
NE,PA,20230103,0.0
NE,PA,20230130,0.0
NE,PA,20230213,0.0
NE,PA,20230216,0.0
NE,PA,20230306,0.0
NE,PA,20230315,0.0
NE,PA,20230403,0.0
NE,PA,20230410,0.0
NE,PA,20230530,0.0
NE,PA,20230517,0.0
NE,PA,20230630,0.0
NE,PA,20230615,0.0
NE,PA,20230727,0.0
NE,PA,20230710,0.0
NE,PA,20230803,0.0
NE,PA,20230831,0.0
NE,PA,20230906,0.0
NE,PA,20230912,0.0
NE,PA,20231005,0.0
NE,PA,20231020,0.0
NE,PA,20231129,0.0
NE,PA,20231121,0.0
NE,PA,20231228,0.0
NE,PA,20231218,0.0
NY,WY,20230103,0.0
NY,WY,20230130,0.0
NY,WY,20230213,0.0
NY,WY,20230216,0.0
NY,WY,20230306,0.0
NY,WY,20230315,0.0
NY,WY,20230403,0.0
NY,WY,20230410,0.0
NY,WY,20230530,0.0
NY,WY,20230517,0.0
NY,WY,20230630,0.0
NY,WY,20230615,0.0
NY,WY,20230727,0.0
NY,WY,20230710,0.0
NY,WY,20230803,0.0
NY,WY,20230831,0.0
NY,WY,20230906,0.0
NY,WY,20230912,0.0
NY,WY,20231005,0.0
NY,WY,20231020,0.0
NY,WY,20231129,0.0
NY,WY,20231121,0.0
NY,WY,20231228,0.0
NY,WY,20231218,0.0
GA,ND,20230103,0.0
GA,ND,20230130,0.0
GA,ND,20230213,0.0
GA,ND,20230216,0.0
GA,ND,20230306,0.0
GA,ND,20230315,0.0
GA,ND,20230403,0.0
GA,ND,20230410,0.0
GA,ND,20230530,0.0
GA,ND,20230517,0.0
GA,ND,20230630,0.0
GA,ND,20230615,0.0
GA,ND,20230727,0.0
GA,ND,20230710,0.0
GA,ND,20230803,0.0
GA,ND,20230831,0.0
GA,ND,20230906,0.0
GA,ND,20230912,0.0
GA,ND,20231005,0.0
GA,ND,20231020,0.0
GA,ND,20231129,0.0
GA,ND,20231121,0.0
GA,ND,20231228,0.0
GA,ND,20231218,0.0
MS,WY,20230103,0.0
MS,WY,20230130,0.0
MS,WY,20230213,0.0
MS,WY,20230216,0.0
MS,WY,20230306,0.0
MS,WY,20230315,0.0
MS,WY,20230403,0.0
MS,WY,20230410,0.0
MS,WY,20230530,0.0
MS,WY,20230517,0.0
MS,WY,20230630,0.0
MS,WY,20230615,0.0
MS,WY,20230727,0.0
MS,WY,20230710,0.0
MS,WY,20230803,0.0
MS,WY,20230831,0.0
MS,WY,20230906,0.0
MS,WY,20230912,0.0
MS,WY,20231005,0.0
MS,WY,20231020,0.0
MS,WY,20231129,0.0
MS,WY,20231121,0.0
MS,WY,20231228,0.0
MS,WY,20231218,0.0
NE,IN,20230103,0.0
NE,IN,20230130,0.0
NE,IN,20230213,0.0
NE,IN,20230216,0.0
NE,IN,20230306,0.0
NE,IN,20230315,0.0
NE,IN,20230403,0.0
NE,IN,20230410,0.0
NE,IN,20230530,0.0
NE,IN,20230517,0.0
NE,IN,20230630,0.0
NE,IN,20230615,0.0
NE,IN,20230727,0.0
NE,IN,20230710,0.0
NE,IN,20230803,0.0
NE,IN,20230831,0.0
NE,IN,20230906,0.0
NE,IN,20230912,0.0
NE,IN,20231005,0.0
NE,IN,20231020,0.0
NE,IN,20231129,0.0
NE,IN,20231121,0.0
NE,IN,20231228,0.0
NE,IN,20231218,0.0
IA,MO,20230103,0.0
IA,MO,20230130,0.0
IA,MO,20230213,0.0
IA,MO,20230216,0.0
IA,MO,20230306,0.0
IA,MO,20230315,0.0
IA,MO,20230403,0.0
IA,MO,20230410,0.0
IA,MO,20230530,0.0
IA,MO,20230517,0.0
IA,MO,20230630,0.0
IA,MO,20230615,0.0
IA,MO,20230727,0.0
IA,MO,20230710,0.0
IA,MO,20230803,0.0
IA,MO,20230831,0.0
IA,MO,20230906,0.0
IA,MO,20230912,0.0
IA,MO,20231005,0.0
IA,MO,20231020,0.0
IA,MO,20231129,0.0
IA,MO,20231121,0.0
IA,MO,20231228,0.0
IA,MO,20231218,0.0
WI,DC,20230103,0.0
WI,DC,20230130,0.0
WI,DC,20230213,0.0
WI,DC,20230216,0.0
WI,DC,20230306,0.0
WI,DC,20230315,0.0
WI,DC,20230403,0.0
WI,DC,20230410,0.0
WI,DC,20230530,0.0
WI,DC,20230517,0.0
WI,DC,20230630,0.0
WI,DC,20230615,0.0
WI,DC,20230727,0.0
WI,DC,20230710,0.0
WI,DC,20230803,0.0
WI,DC,20230831,0.0
WI,DC,20230906,0.0
WI,DC,20230912,0.0
WI,DC,20231005,0.0
WI,DC,20231020,0.0
WI,DC,20231129,0.0
WI,DC,20231121,0.0
WI,DC,20231228,0.0
WI,DC,20231218,0.0
MT,NE,20230103,0.0
MT,NE,20230130,0.0
MT,NE,20230213,0.0
MT,NE,20230216,0.0
MT,NE,20230306,0.0
MT,NE,20230315,0.0
MT,NE,20230403,0.0
MT,NE,20230410,0.0
MT,NE,20230530,0.0
MT,NE,20230517,0.0
MT,NE,20230630,0.0
MT,NE,20230615,0.0
MT,NE,20230727,0.0
MT,NE,20230710,0.0
MT,NE,20230803,0.0
MT,NE,20230831,0.0
MT,NE,20230906,0.0
MT,NE,20230912,0.0
MT,NE,20231005,0.0
MT,NE,20231020,0.0
MT,NE,20231129,0.0
MT,NE,20231121,0.0
MT,NE,20231228,0.0
MT,NE,20231218,0.0
GA,MS,20230103,0.0
GA,MS,20230130,0.0
GA,MS,20230213,0.0
GA,MS,20230216,0.0
GA,MS,20230306,0.0
GA,MS,20230315,0.0
GA,MS,20230403,0.0
GA,MS,20230410,0.0
GA,MS,20230530,0.0
GA,MS,20230517,0.0
GA,MS,20230630,0.0
GA,MS,20230615,0.0
GA,MS,20230727,0.0
GA,MS,20230710,0.0
GA,MS,20230803,0.0
GA,MS,20230831,0.0
GA,MS,20230906,0.0
GA,MS,20230912,0.0
GA,MS,20231005,0.0
GA,MS,20231020,0.0
GA,MS,20231129,0.0
GA,MS,20231121,0.0
GA,MS,20231228,0.0
GA,MS,20231218,0.0
OR,FL,20230103,0.0
OR,FL,20230130,0.0
OR,FL,20230213,0.0
OR,FL,20230216,0.0
OR,FL,20230306,0.0
OR,FL,20230315,0.0
OR,FL,20230403,0.0
OR,FL,20230410,0.0
OR,FL,20230530,0.0
OR,FL,20230517,0.0
OR,FL,20230630,0.0
OR,FL,20230615,0.0
OR,FL,20230727,0.0
OR,FL,20230710,0.0
OR,FL,20230803,0.0
OR,FL,20230831,0.0
OR,FL,20230906,0.0
OR,FL,20230912,0.0
OR,FL,20231005,0.0
OR,FL,20231020,0.0
OR,FL,20231129,0.0
OR,FL,20231121,0.0
OR,FL,20231228,0.0
OR,FL,20231218,0.0
DE,WI,20230103,0.0
DE,WI,20230130,0.0
DE,WI,20230213,0.0
DE,WI,20230216,0.0
DE,WI,20230306,0.0
DE,WI,20230315,0.0
DE,WI,20230403,0.0
DE,WI,20230410,0.0
DE,WI,20230530,0.0
DE,WI,20230517,0.0
DE,WI,20230630,0.0
DE,WI,20230615,0.0
DE,WI,20230727,0.0
DE,WI,20230710,0.0
DE,WI,20230803,0.0
DE,WI,20230831,0.0
DE,WI,20230906,0.0
DE,WI,20230912,0.0
DE,WI,20231005,0.0
DE,WI,20231020,0.0
DE,WI,20231129,0.0
DE,WI,20231121,0.0
DE,WI,20231228,0.0
DE,WI,20231218,0.0
NH,WI,20230103,0.0
NH,WI,20230130,0.0
NH,WI,20230213,0.0
NH,WI,20230216,0.0
NH,WI,20230306,0.0
NH,WI,20230315,0.0
NH,WI,20230403,0.0
NH,WI,20230410,0.0
NH,WI,20230530,0.0
NH,WI,20230517,0.0
NH,WI,20230630,0.0
NH,WI,20230615,0.0
NH,WI,20230727,0.0
NH,WI,20230710,0.0
NH,WI,20230803,0.0
NH,WI,20230831,0.0
NH,WI,20230906,0.0
NH,WI,20230912,0.0
NH,WI,20231005,0.0
NH,WI,20231020,0.0
NH,WI,20231129,0.0
NH,WI,20231121,0.0
NH,WI,20231228,0.0
NH,WI,20231218,0.0
CA,OH,20230103,0.0
CA,OH,20230130,0.0
CA,OH,20230213,0.0
CA,OH,20230216,0.0
CA,OH,20230306,0.0
CA,OH,20230315,0.0
CA,OH,20230403,0.0
CA,OH,20230410,0.0
CA,OH,20230530,0.0
CA,OH,20230517,0.0
CA,OH,20230630,0.0
CA,OH,20230615,0.0
CA,OH,20230727,0.0
CA,OH,20230710,0.0
CA,OH,20230803,0.0
CA,OH,20230831,0.0
CA,OH,20230906,0.0
CA,OH,20230912,0.0
CA,OH,20231005,0.0
CA,OH,20231020,0.0
CA,OH,20231129,0.0
CA,OH,20231121,0.0
CA,OH,20231228,0.0
CA,OH,20231218,0.0
MI,IL,20230103,0.0
MI,IL,20230130,0.0
MI,IL,20230213,0.0
MI,IL,20230216,0.0
MI,IL,20230306,0.0
MI,IL,20230315,0.0
MI,IL,20230403,0.0
MI,IL,20230410,0.0
MI,IL,20230530,0.0
MI,IL,20230517,0.0
MI,IL,20230630,0.0
MI,IL,20230615,0.0
MI,IL,20230727,0.0
MI,IL,20230710,0.0
MI,IL,20230803,0.0
MI,IL,20230831,0.0
MI,IL,20230906,0.0
MI,IL,20230912,0.0
MI,IL,20231005,0.0
MI,IL,20231020,0.0
MI,IL,20231129,0.0
MI,IL,20231121,0.0
MI,IL,20231228,0.0
MI,IL,20231218,0.0
ID,NJ,20230103,0.0
ID,NJ,20230130,0.0
ID,NJ,20230213,0.0
ID,NJ,20230216,0.0
ID,NJ,20230306,0.0
ID,NJ,20230315,0.0
ID,NJ,20230403,0.0
ID,NJ,20230410,0.0
ID,NJ,20230530,0.0
ID,NJ,20230517,0.0
ID,NJ,20230630,0.0
ID,NJ,20230615,0.0
ID,NJ,20230727,0.0
ID,NJ,20230710,0.0
ID,NJ,20230803,0.0
ID,NJ,20230831,0.0
ID,NJ,20230906,0.0
ID,NJ,20230912,0.0
ID,NJ,20231005,0.0
ID,NJ,20231020,0.0
ID,NJ,20231129,0.0
ID,NJ,20231121,0.0
ID,NJ,20231228,0.0
ID,NJ,20231218,0.0
OH,DE,20230103,0.0
OH,DE,20230130,0.0
OH,DE,20230213,0.0
OH,DE,20230216,0.0
OH,DE,20230306,0.0
OH,DE,20230315,0.0
OH,DE,20230403,0.0
OH,DE,20230410,0.0
OH,DE,20230530,0.0
OH,DE,20230517,0.0
OH,DE,20230630,0.0
OH,DE,20230615,0.0
OH,DE,20230727,0.0
OH,DE,20230710,0.0
OH,DE,20230803,0.0
OH,DE,20230831,0.0
OH,DE,20230906,0.0
OH,DE,20230912,0.0
OH,DE,20231005,0.0
OH,DE,20231020,0.0
OH,DE,20231129,0.0
OH,DE,20231121,0.0
OH,DE,20231228,0.0
OH,DE,20231218,0.0
NC,MT,20230103,0.0
NC,MT,20230130,0.0
NC,MT,20230213,0.0
NC,MT,20230216,0.0
NC,MT,20230306,0.0
NC,MT,20230315,0.0
NC,MT,20230403,0.0
NC,MT,20230410,0.0
NC,MT,20230530,0.0
NC,MT,20230517,0.0
NC,MT,20230630,0.0
NC,MT,20230615,0.0
NC,MT,20230727,0.0
NC,MT,20230710,0.0
NC,MT,20230803,0.0
NC,MT,20230831,0.0
NC,MT,20230906,0.0
NC,MT,20230912,0.0
NC,MT,20231005,0.0
NC,MT,20231020,0.0
NC,MT,20231129,0.0
NC,MT,20231121,0.0
NC,MT,20231228,0.0
NC,MT,20231218,0.0
IN,NJ,20230103,0.0
IN,NJ,20230130,0.0
IN,NJ,20230213,0.0
IN,NJ,20230216,0.0
IN,NJ,20230306,0.0
IN,NJ,20230315,0.0
IN,NJ,20230403,0.0
IN,NJ,20230410,0.0
IN,NJ,20230530,0.0
IN,NJ,20230517,0.0
IN,NJ,20230630,0.0
IN,NJ,20230615,0.0
IN,NJ,20230727,0.0
IN,NJ,20230710,0.0
IN,NJ,20230803,0.0
IN,NJ,20230831,0.0
IN,NJ,20230906,0.0
IN,NJ,20230912,0.0
IN,NJ,20231005,0.0
IN,NJ,20231020,0.0
IN,NJ,20231129,0.0
IN,NJ,20231121,0.0
IN,NJ,20231228,0.0
IN,NJ,20231218,0.0
MO,NY,20230103,0.0
MO,NY,20230130,0.0
MO,NY,20230213,0.0
MO,NY,20230216,0.0
MO,NY,20230306,0.0
MO,NY,20230315,0.0
MO,NY,20230403,0.0
MO,NY,20230410,0.0
MO,NY,20230530,0.0
MO,NY,20230517,0.0
MO,NY,20230630,0.0
MO,NY,20230615,0.0
MO,NY,20230727,0.0
MO,NY,20230710,0.0
MO,NY,20230803,0.0
MO,NY,20230831,0.0
MO,NY,20230906,0.0
MO,NY,20230912,0.0
MO,NY,20231005,0.0
MO,NY,20231020,0.0
MO,NY,20231129,0.0
MO,NY,20231121,0.0
MO,NY,20231228,0.0
MO,NY,20231218,0.0
OH,ME,20230103,0.0
OH,ME,20230130,0.0
OH,ME,20230213,0.0
OH,ME,20230216,0.0
OH,ME,20230306,0.0
OH,ME,20230315,0.0
OH,ME,20230403,0.0
OH,ME,20230410,0.0
OH,ME,20230530,0.0
OH,ME,20230517,0.0
OH,ME,20230630,0.0
OH,ME,20230615,0.0
OH,ME,20230727,0.0
OH,ME,20230710,0.0
OH,ME,20230803,0.0
OH,ME,20230831,0.0
OH,ME,20230906,0.0
OH,ME,20230912,0.0
OH,ME,20231005,0.0
OH,ME,20231020,0.0
OH,ME,20231129,0.0
OH,ME,20231121,0.0
OH,ME,20231228,0.0
OH,ME,20231218,0.0
NC,ND,20230103,0.0
NC,ND,20230130,0.0
NC,ND,20230213,0.0
NC,ND,20230216,0.0
NC,ND,20230306,0.0
NC,ND,20230315,0.0
NC,ND,20230403,0.0
NC,ND,20230410,0.0
NC,ND,20230530,0.0
NC,ND,20230517,0.0
NC,ND,20230630,0.0
NC,ND,20230615,0.0
NC,ND,20230727,0.0
NC,ND,20230710,0.0
NC,ND,20230803,0.0
NC,ND,20230831,0.0
NC,ND,20230906,0.0
NC,ND,20230912,0.0
NC,ND,20231005,0.0
NC,ND,20231020,0.0
NC,ND,20231129,0.0
NC,ND,20231121,0.0
NC,ND,20231228,0.0
NC,ND,20231218,0.0
AR,AL,20230103,0.0
AR,AL,20230130,0.0
AR,AL,20230213,0.0
AR,AL,20230216,0.0
AR,AL,20230306,0.0
AR,AL,20230315,0.0
AR,AL,20230403,0.0
AR,AL,20230410,0.0
AR,AL,20230530,0.0
AR,AL,20230517,0.0
AR,AL,20230630,0.0
AR,AL,20230615,0.0
AR,AL,20230727,0.0
AR,AL,20230710,0.0
AR,AL,20230803,0.0
AR,AL,20230831,0.0
AR,AL,20230906,0.0
AR,AL,20230912,0.0
AR,AL,20231005,0.0
AR,AL,20231020,0.0
AR,AL,20231129,0.0
AR,AL,20231121,0.0
AR,AL,20231228,0.0
AR,AL,20231218,0.0
FL,AZ,20230103,0.0
FL,AZ,20230130,0.0
FL,AZ,20230213,0.0
FL,AZ,20230216,0.0
FL,AZ,20230306,0.0
FL,AZ,20230315,0.0
FL,AZ,20230403,0.0
FL,AZ,20230410,0.0
FL,AZ,20230530,0.0
FL,AZ,20230517,0.0
FL,AZ,20230630,0.0
FL,AZ,20230615,0.0
FL,AZ,20230727,0.0
FL,AZ,20230710,0.0
FL,AZ,20230803,0.0
FL,AZ,20230831,0.0
FL,AZ,20230906,0.0
FL,AZ,20230912,0.0
FL,AZ,20231005,0.0
FL,AZ,20231020,0.0
FL,AZ,20231129,0.0
FL,AZ,20231121,0.0
FL,AZ,20231228,0.0
FL,AZ,20231218,0.0
VT,AZ,20230103,0.0
VT,AZ,20230130,0.0
VT,AZ,20230213,0.0
VT,AZ,20230216,0.0
VT,AZ,20230306,0.0
VT,AZ,20230315,0.0
VT,AZ,20230403,0.0
VT,AZ,20230410,0.0
VT,AZ,20230530,0.0
VT,AZ,20230517,0.0
VT,AZ,20230630,0.0
VT,AZ,20230615,0.0
VT,AZ,20230727,0.0
VT,AZ,20230710,0.0
VT,AZ,20230803,0.0
VT,AZ,20230831,0.0
VT,AZ,20230906,0.0
VT,AZ,20230912,0.0
VT,AZ,20231005,0.0
VT,AZ,20231020,0.0
VT,AZ,20231129,0.0
VT,AZ,20231121,0.0
VT,AZ,20231228,0.0
VT,AZ,20231218,0.0
CT,GA,20230103,0.0
CT,GA,20230130,0.0
CT,GA,20230213,0.0
CT,GA,20230216,0.0
CT,GA,20230306,0.0
CT,GA,20230315,0.0
CT,GA,20230403,0.0
CT,GA,20230410,0.0
CT,GA,20230530,0.0
CT,GA,20230517,0.0
CT,GA,20230630,0.0
CT,GA,20230615,0.0
CT,GA,20230727,0.0
CT,GA,20230710,0.0
CT,GA,20230803,0.0
CT,GA,20230831,0.0
CT,GA,20230906,0.0
CT,GA,20230912,0.0
CT,GA,20231005,0.0
CT,GA,20231020,0.0
CT,GA,20231129,0.0
CT,GA,20231121,0.0
CT,GA,20231228,0.0
CT,GA,20231218,0.0
OR,CT,20230103,0.0
OR,CT,20230130,0.0
OR,CT,20230213,0.0
OR,CT,20230216,0.0
OR,CT,20230306,0.0
OR,CT,20230315,0.0
OR,CT,20230403,0.0
OR,CT,20230410,0.0
OR,CT,20230530,0.0
OR,CT,20230517,0.0
OR,CT,20230630,0.0
OR,CT,20230615,0.0
OR,CT,20230727,0.0
OR,CT,20230710,0.0
OR,CT,20230803,0.0
OR,CT,20230831,0.0
OR,CT,20230906,0.0
OR,CT,20230912,0.0
OR,CT,20231005,0.0
OR,CT,20231020,0.0
OR,CT,20231129,0.0
OR,CT,20231121,0.0
OR,CT,20231228,0.0
OR,CT,20231218,0.0
MT,IL,20230103,0.0
MT,IL,20230130,0.0
MT,IL,20230213,0.0
MT,IL,20230216,0.0
MT,IL,20230306,0.0
MT,IL,20230315,0.0
MT,IL,20230403,0.0
MT,IL,20230410,0.0
MT,IL,20230530,0.0
MT,IL,20230517,0.0
MT,IL,20230630,0.0
MT,IL,20230615,0.0
MT,IL,20230727,0.0
MT,IL,20230710,0.0
MT,IL,20230803,0.0
MT,IL,20230831,0.0
MT,IL,20230906,0.0
MT,IL,20230912,0.0
MT,IL,20231005,0.0
MT,IL,20231020,0.0
MT,IL,20231129,0.0
MT,IL,20231121,0.0
MT,IL,20231228,0.0
MT,IL,20231218,0.0
IA,KY,20230103,0.0
IA,KY,20230130,0.0
IA,KY,20230213,0.0
IA,KY,20230216,0.0
IA,KY,20230306,0.0
IA,KY,20230315,0.0
IA,KY,20230403,0.0
IA,KY,20230410,0.0
IA,KY,20230530,0.0
IA,KY,20230517,0.0
IA,KY,20230630,0.0
IA,KY,20230615,0.0
IA,KY,20230727,0.0
IA,KY,20230710,0.0
IA,KY,20230803,0.0
IA,KY,20230831,0.0
IA,KY,20230906,0.0
IA,KY,20230912,0.0
IA,KY,20231005,0.0
IA,KY,20231020,0.0
IA,KY,20231129,0.0
IA,KY,20231121,0.0
IA,KY,20231228,0.0
IA,KY,20231218,0.0
CA,FL,20230103,0.0
CA,FL,20230130,0.0
CA,FL,20230213,0.0
CA,FL,20230216,0.0
CA,FL,20230306,0.0
CA,FL,20230315,0.0
CA,FL,20230403,0.0
CA,FL,20230410,0.0
CA,FL,20230530,0.0
CA,FL,20230517,0.0
CA,FL,20230630,0.0
CA,FL,20230615,0.0
CA,FL,20230727,0.0
CA,FL,20230710,0.0
CA,FL,20230803,0.0
CA,FL,20230831,0.0
CA,FL,20230906,0.0
CA,FL,20230912,0.0
CA,FL,20231005,0.0
CA,FL,20231020,0.0
CA,FL,20231129,0.0
CA,FL,20231121,0.0
CA,FL,20231228,0.0
CA,FL,20231218,0.0
TX,WI,20230103,0.0
TX,WI,20230130,0.0
TX,WI,20230213,0.0
TX,WI,20230216,0.0
TX,WI,20230306,0.0
TX,WI,20230315,0.0
TX,WI,20230403,0.0
TX,WI,20230410,0.0
TX,WI,20230530,0.0
TX,WI,20230517,0.0
TX,WI,20230630,0.0
TX,WI,20230615,0.0
TX,WI,20230727,0.0
TX,WI,20230710,0.0
TX,WI,20230803,0.0
TX,WI,20230831,0.0
TX,WI,20230906,0.0
TX,WI,20230912,0.0
TX,WI,20231005,0.0
TX,WI,20231020,0.0
TX,WI,20231129,0.0
TX,WI,20231121,0.0
TX,WI,20231228,0.0
TX,WI,20231218,0.0
GA,NE,20230103,0.0
GA,NE,20230130,0.0
GA,NE,20230213,0.0
GA,NE,20230216,0.0
GA,NE,20230306,0.0
GA,NE,20230315,0.0
GA,NE,20230403,0.0
GA,NE,20230410,0.0
GA,NE,20230530,0.0
GA,NE,20230517,0.0
GA,NE,20230630,0.0
GA,NE,20230615,0.0
GA,NE,20230727,0.0
GA,NE,20230710,0.0
GA,NE,20230803,0.0
GA,NE,20230831,0.0
GA,NE,20230906,0.0
GA,NE,20230912,0.0
GA,NE,20231005,0.0
GA,NE,20231020,0.0
GA,NE,20231129,0.0
GA,NE,20231121,0.0
GA,NE,20231228,0.0
GA,NE,20231218,0.0
MS,ME,20230103,0.0
MS,ME,20230130,0.0
MS,ME,20230213,0.0
MS,ME,20230216,0.0
MS,ME,20230306,0.0
MS,ME,20230315,0.0
MS,ME,20230403,0.0
MS,ME,20230410,0.0
MS,ME,20230530,0.0
MS,ME,20230517,0.0
MS,ME,20230630,0.0
MS,ME,20230615,0.0
MS,ME,20230727,0.0
MS,ME,20230710,0.0
MS,ME,20230803,0.0
MS,ME,20230831,0.0
MS,ME,20230906,0.0
MS,ME,20230912,0.0
MS,ME,20231005,0.0
MS,ME,20231020,0.0
MS,ME,20231129,0.0
MS,ME,20231121,0.0
MS,ME,20231228,0.0
MS,ME,20231218,0.0
FL,VA,20230103,0.0
FL,VA,20230130,0.0
FL,VA,20230213,0.0
