generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
PJME_de_natural_gas_fired_combined_cycle_2,PJME_de_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,PJME,Naturalgas,2023,5918.962468120145,21059668.461571477,2919503.1409993963,1136.0,0.0,14009152.0,5.924825617741972,0.5947886501536515,,
PJME_de_natural_gas_fired_combustion_turbine_1,PJME_de_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2023,118.95523067999997,808895.5686239998,80954.69198851114,145.2,0.0,1947422.4,23.171053116938904,0.0935216897479199,,
PJME_de_natural_gas_fired_combustion_turbine_2,PJME_de_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2023,128.7559048531425,875540.1530013692,82029.28225627347,144.0,0.0,1574064.0,19.025179123204943,0.10207046213132268,,
PJME_de_natural_gas_fired_combustion_turbine_3,PJME_de_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2023,367.9714594361243,2502205.9241656456,141748.34652956232,50.0,0.0,670600.0,8.622423948388878,0.8401165666213981,,
PJME_distributed_generation_1,PJME_distributed_generation_1,distributed_generation,PJME,Solar,2023,8104.573378799999,0.0,0.0,4500.0,0.0,0.0,0.0,0.20559524345726743,,
PJME_hydroelectric_pumped_storage_1,PJME_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,PJME,Electricity,2023,-789.4133154754622,0.0,0.0,1942.0,0.0,91367216.0,38.58927311645981,0.13917780606344657,3157.097612722004,2367.684297246542
PJME_md_natural_gas_fired_combined_cycle_1,PJME_md_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,PJME,Naturalgas,2023,1315.9195533320192,5988749.88721402,623935.5712421853,313.3,0.0,5166943.600000001,8.47748896121109,0.47947322843656476,,
PJME_md_natural_gas_fired_combined_cycle_2,PJME_md_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,PJME,Naturalgas,2023,19928.813284049105,71524510.87645225,7656798.732678766,2627.8,0.0,28485712.008600004,5.018373219698928,0.8657341472977924,,
PJME_md_natural_gas_fired_combustion_turbine_1,PJME_md_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2023,1409.6937752398644,9585917.671631077,833702.4282067766,1275.0,0.0,12163446.45,15.428431694628394,0.12621472203166503,,
PJME_md_natural_gas_fired_combustion_turbine_2,PJME_md_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2023,108.35878639999999,736839.7475200001,82488.32335999125,449.0,0.0,4116432.0,44.788908299548844,0.027549467525697688,,
PJME_md_natural_gas_fired_combustion_turbine_3,PJME_md_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2023,55.14004355688846,374952.2961868415,35023.92234291929,78.5,0.0,1052842.0,25.893963879694326,0.08018495059987449,,
PJME_md_natural_gas_internal_combustion_engine_1,PJME_md_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,PJME,Naturalgas,2023,16.067434299999995,105402.369008,8439.274295120242,11.5,0.0,276000.0,23.737602524878543,0.1594939119701421,,
PJME_md_natural_gas_steam_turbine_1,PJME_md_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,PJME,Naturalgas,2023,21.097239819999995,22278.68524992,11581.514611009827,15.1,0.0,774675.3,37.77527259724349,0.15949391197014212,,
PJME_nj_natural_gas_fired_combined_cycle_1,PJME_nj_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,PJME,Naturalgas,2023,6881.85569134525,31319325.251312237,3435708.233404969,1505.5,0.0,24828706.0,8.158850427788693,0.5218193980969211,,
PJME_nj_natural_gas_fired_combined_cycle_2,PJME_nj_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,PJME,Naturalgas,2023,16094.57689188648,57892193.08011567,8502207.455840092,5990.8,0.0,62636276.21879999,7.4887628366096335,0.30668332337158466,,
PJME_nj_natural_gas_fired_combustion_turbine_1,PJME_nj_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2023,1651.4716174712044,11230006.998804191,1017876.2080114249,1542.1,0.0,14797510.4648,15.760196656275877,0.12225144325528925,,
PJME_nj_natural_gas_fired_combustion_turbine_2,PJME_nj_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2023,335.0093310455819,2278063.451109957,186625.9730103198,241.5,0.0,3238998.0000000005,16.468381444453847,0.15835624186376565,,
PJME_nj_natural_gas_fired_combustion_turbine_3,PJME_nj_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2023,44.73270465154537,304182.39163050853,37093.32850209827,528.6,0.0,6675255.948000001,156.02540454457838,0.009660362348863503,,
PJME_nj_natural_gas_internal_combustion_engine_1,PJME_nj_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,PJME,Naturalgas,2023,168.08123641895835,1054205.5148197068,84394.7283967419,41.0,0.0,984000.0,12.126312003912723,0.46798377386274903,,
PJME_nj_natural_gas_steam_turbine_1,PJME_nj_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,PJME,Naturalgas,2023,128.47466588999998,135669.24717984,62783.333761256516,21.9,0.0,1123535.7,9.80119262001406,0.6696822683847288,,
PJME_nuclear_1,PJME_nuclear_1,Nuclear,PJME,Uranium,2023,112385.66716223999,277592597.8907328,0.0,12829.400000000001,0.0,2575584401.9186,25.387374314292995,0.9999999999999999,,
PJME_onshore_wind_turbine_1,PJME_onshore_wind_turbine_1,Onshore Wind Turbine,PJME,Wind,2023,2796.9719825079073,0.0,0.0,1314.4,0.0,39826320.0,14.239084355893224,0.24291592300187415,,
PJME_pa_natural_gas_fired_combined_cycle_1,PJME_pa_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,PJME,Naturalgas,2023,141258.42397292287,509660393.69430584,52046474.20136682,16174.699999999999,0.0,186096927.1451,4.925421799784289,0.996950372671336,,
PJME_pa_natural_gas_fired_combined_cycle_2,PJME_pa_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,PJME,Naturalgas,2023,202.01383739691346,919364.9739933532,126085.88209905232,170.5,0.0,2811886.0,18.47027422513762,0.13525463384092504,,
PJME_pa_natural_gas_fired_combustion_turbine_1,PJME_pa_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2023,247.63424524110354,1683912.8676395044,131237.05684829963,169.0,0.0,2266628.0,15.95312822664389,0.16727052353449393,,
PJME_pa_natural_gas_fired_combustion_turbine_2,PJME_pa_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2023,397.1785169017098,2700813.9149316275,252807.20811322954,400.9,0.0,4382237.9,17.833421279138513,0.11309544439339647,,
PJME_pa_natural_gas_fired_combustion_turbine_3,PJME_pa_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2023,0.0,0.0,0.0,267.5,0.0,2924042.5,0.0,0.0,,
PJME_pa_natural_gas_internal_combustion_engine_1,PJME_pa_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,PJME,Naturalgas,2023,1253.7400258953453,7343155.331669038,587934.2137506742,210.3,0.0,5047200.0,9.882714977389828,0.6805556380291574,,
PJME_pa_natural_gas_steam_turbine_1,PJME_pa_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,PJME,Naturalgas,2023,1045.7621812733998,1104324.8634247102,815897.6302393425,2518.2,0.0,72162634.617,70.06082338071288,0.04740652593565915,,
PJME_petroleum_liquids_1,PJME_petroleum_liquids_1,Petroleum Liquids,PJME,Distillate,2023,0.0,0.0,0.0,738.6999999999999,0.0,17728800.0,0.0,0.0,,
PJME_small_hydroelectric_1,PJME_small_hydroelectric_1,Small Hydroelectric,PJME,Water,2023,682.9522484400001,0.0,0.0,148.5,0.0,6986628.0,10.230038799870503,0.5250000000000001,,
PJME_solar_photovoltaic_1,PJME_solar_photovoltaic_1,Solar Photovoltaic,PJME,Solar,2023,4323.383573861659,0.0,0.0,2089.2,0.0,47065497.6,10.886264611021076,0.23623224047177668,,
PJMW_batteries_1,PJMW_batteries_1,Batteries,PJMW,Electricity,2023,-25.485055344224705,21064.991057960728,0.0,97.3,0.0,727414.8,5.329789523754158,0.1647603089588159,165.91832906396291,140.4332737197382
PJMW_biomass_1,PJMW_biomass_1,Biomass,PJMW,Waste_biomass,2023,283.07971022399994,1452765.0728695677,0.0,140.50000000000003,0.0,22089410.0,83.16447354789481,0.2299999999999999,,
PJMW_biomass_2,PJMW_biomass_2,Biomass,PJMW,Waste_biomass,2023,46.7434112256,156169.73690472957,0.0,23.2,0.0,3647504.0,81.37347354789478,0.23,,
PJMW_conventional_hydroelectric_1,PJMW_conventional_hydroelectric_1,Conventional Hydroelectric,PJMW,Water,2023,2354.352575815302,0.0,0.0,884.8000000000002,0.0,41628070.4,17.681323871206665,0.30375385966873786,,
PJMW_conventional_steam_coal_1,PJMW_conventional_steam_coal_1,Conventional Steam Coal,PJMW,Coal,2023,2818.8405158307364,5296601.329245955,2757985.5827170527,20666.0,0.0,1278167114.8059998,455.31618725048656,0.015570748784062801,,
PJMW_conventional_steam_coal_2,PJMW_conventional_steam_coal_2,Conventional Steam Coal,PJMW,Coal,2023,0.0,0.0,0.0,1390.2,0.0,88648883.4,0.0,0.0,,
PJMW_conventional_steam_coal_3,PJMW_conventional_steam_coal_3,Conventional Steam Coal,PJMW,Coal,2023,0.0,0.0,0.0,666.0,0.0,50554606.121999994,0.0,0.0,,
PJMW_distributed_generation_1,PJMW_distributed_generation_1,distributed_generation,PJMW,Solar,2023,1397.2604951969997,0.0,0.0,798.0,0.0,0.0,0.0,0.19988026057642674,,
PJMW_hydroelectric_pumped_storage_1,PJMW_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,PJMW,Electricity,2023,-127.7373176697149,0.0,0.0,238.0,0.0,11197424.0,29.226780971686622,0.1837619536388539,510.85935943160024,383.1220417618854
PJMW_in_natural_gas_fired_combined_cycle_1,PJMW_in_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,2023,10841.824644952174,38575212.08673984,4083246.696762932,1288.0,0.0,15883616.0,5.023031627069824,0.9609082755035532,,
PJMW_in_natural_gas_fired_combined_cycle_2,PJMW_in_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,2023,6414.061962626951,23161177.747045916,2336366.3269144087,755.0,0.0,7389185.0,4.763028939392047,0.9697987440693178,,
PJMW_in_natural_gas_fired_combustion_turbine_1,PJMW_in_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,158.601174,1078487.9832,113371.97635575167,174.0,0.0,1901994.0,18.792307194396933,0.10405251154062663,,
PJMW_in_natural_gas_fired_combustion_turbine_2,PJMW_in_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,13.123981079999998,89243.071344,8361.175742310334,9.4,0.0,126072.8,16.40629242236,0.15937975684410208,,
PJMW_in_natural_gas_fired_combustion_turbine_3,PJMW_in_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,56.26077519355336,382573.2713161628,42147.99265585981,84.0,0.0,1126608.0,26.82475074550861,0.07645780813488921,,
PJMW_in_natural_gas_steam_turbine_1,PJMW_in_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,PJMW,Naturalgas,2023,48.83503681999998,51569.798881919996,23864.832764293336,7.1,0.0,364251.30000000005,8.514810798947202,0.7851788427263822,,
PJMW_ky_natural_gas_fired_combustion_turbine_1,PJMW_ky_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,2182.3560435614745,14840021.096218027,1309187.44675653,567.0,0.0,5198256.0,9.181946802555993,0.43937765294005826,,
PJMW_ky_natural_gas_fired_combustion_turbine_2,PJMW_ky_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,1420.6018823699,9660092.80011532,947565.9751292131,989.0,0.0,9067152.0,13.182612970267114,0.16397268648600655,,
PJMW_ky_natural_gas_fired_combustion_turbine_3,PJMW_ky_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,1233.2817433575046,8386315.854831032,846701.3672456841,950.0,0.0,8709600.0,13.862133244824378,0.14819519247985455,,
PJMW_mi_natural_gas_fired_combined_cycle_1,PJMW_mi_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,2023,9610.606532159996,34194538.04142527,3268707.5964429844,1097.1,0.0,13529437.2,4.96576101432583,0.9999999999999998,,
PJMW_mi_natural_gas_internal_combustion_engine_1,PJMW_mi_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,PJMW,Naturalgas,2023,4.7510052,42934.8339924,3437.476548496032,6.0,0.0,144000.0,39.346375371763436,0.09039193290381782,,
PJMW_nuclear_1,PJMW_nuclear_1,Nuclear,PJMW,Uranium,2023,55415.8207296,136877077.202112,0.0,6326.0,0.0,1400863347.36,27.74912298178303,1.0,,
PJMW_oh_natural_gas_fired_combined_cycle_1,PJMW_oh_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,2023,97872.08325695997,355667150.5557926,35001445.05152036,11172.6,0.0,124391460.4668,4.90495956607171,0.9999999999999999,,
PJMW_oh_natural_gas_fired_combined_cycle_2,PJMW_oh_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,2023,0.0,0.0,0.0,28.6,0.0,471671.2,0.0,0.0,,
PJMW_oh_natural_gas_fired_combustion_turbine_1,PJMW_oh_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,13328.620832464927,90634621.6607615,8409512.844717674,5950.199999999999,0.0,54967501.33499999,10.924020183777303,0.2557107981361966,,
PJMW_oh_natural_gas_fired_combustion_turbine_3,PJMW_oh_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,109.15692902707366,742267.1173841009,89287.41634078538,275.70000000000005,0.0,3697688.4000000004,40.67497644865844,0.045197036602211776,,
PJMW_oh_natural_gas_internal_combustion_engine_1,PJMW_oh_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,PJMW,Naturalgas,2023,115.55784909939103,862986.0170742525,69089.73606417186,32.2,0.0,772800.0,14.15555957317375,0.4096745599024046,,
PJMW_oh_natural_gas_steam_turbine_1,PJMW_oh_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,PJMW,Naturalgas,2023,226.63458151999995,239326.11808511996,112231.47994724606,32.8,0.0,1682738.4,8.480896892231348,0.7887652200746447,,
PJMW_onshore_wind_turbine_1,PJMW_onshore_wind_turbine_1,Onshore Wind Turbine,PJMW,Wind,2023,7951.913446238337,0.0,0.0,4304.000000000001,0.0,130411200.0,16.399977298758348,0.21090884798207762,,
PJMW_pa_natural_gas_fired_combined_cycle_1,PJMW_pa_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,2023,25906.852391039996,93057413.78861569,9119213.077920176,2957.4,0.0,31684785.102000006,4.815027198509007,1.0,,
PJMW_pa_natural_gas_fired_combined_cycle_2,PJMW_pa_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,2023,2648.110737112893,12051551.96460078,1669244.0178491764,560.5,0.0,9243766.0,8.041702209107024,0.5393316948494513,,
PJMW_pa_natural_gas_fired_combustion_turbine_1,PJMW_pa_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,1862.2286650543524,12663154.9223696,1022089.119098757,275.70000000000005,0.0,3697688.4000000004,8.785625325927457,0.7710661877934837,,
PJMW_pa_natural_gas_fired_combustion_turbine_2,PJMW_pa_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,5419.954223791467,36855688.721781984,3052403.5326079796,829.7,0.0,7606689.600000001,8.20346011901902,0.7457099645030573,,
PJMW_pa_natural_gas_fired_combustion_turbine_3,PJMW_pa_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,38.44062545999999,261396.253128,24490.192659999557,8.9,0.0,119366.8,9.90522522907982,0.4930555555555555,,
PJMW_pa_natural_gas_internal_combustion_engine_1,PJMW_pa_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,PJMW,Naturalgas,2023,405.8615195499999,2391741.9347081496,191489.3287253561,52.3,0.0,1255200.0,8.985680482228782,0.8858732871708268,,
PJMW_pa_natural_gas_steam_turbine_1,PJMW_pa_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,PJMW,Naturalgas,2023,55.30669391999998,58403.868779519995,27027.4189822298,7.1,0.0,364251.3,7.6420255636846095,0.8892313542670087,,
PJMW_petroleum_liquids_1,PJMW_petroleum_liquids_1,Petroleum Liquids,PJMW,Distillate,2023,0.0,0.0,0.0,217.70000000000007,0.0,5224800.0,0.0,0.0,,
PJMW_small_hydroelectric_1,PJMW_small_hydroelectric_1,Small Hydroelectric,PJMW,Water,2023,1586.2415143449596,0.0,0.0,288.8,0.0,13587462.400000002,8.565821961614063,0.6269999999999999,,
PJMW_solar_photovoltaic_1,PJMW_solar_photovoltaic_1,Solar Photovoltaic,PJMW,Solar,2023,5059.509066475177,0.0,0.0,2361.1,0.0,53190860.800000004,10.513047827594196,0.24461856557715553,,
PJMW_va_natural_gas_fired_combined_cycle_1,PJMW_va_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,PJMW,Naturalgas,2023,12896.486133119999,45885697.66164095,4680526.870887696,1472.2,0.0,18155170.400000002,4.965761014325829,0.9999999999999999,,
PJMW_va_natural_gas_fired_combustion_turbine_1,PJMW_va_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,1197.9568979218727,8146106.905868734,716488.8203380961,285.0,0.0,3115335.0,9.400540140804944,0.4798348093782882,,
PJMW_va_natural_gas_fired_combustion_turbine_3,PJMW_va_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,42.872547,291533.31960000005,27313.731847246738,15.0,0.0,201180.0,11.492513369919452,0.3262747337628488,,
PJMW_va_natural_gas_steam_turbine_1,PJMW_va_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,PJMW,Naturalgas,2023,156.6777408958373,165451.69438600418,84189.0010776868,23.099999999999998,0.0,1185099.2999999998,8.619928948834405,0.774266980936526,,
PJMW_wv_natural_gas_fired_combustion_turbine_1,PJMW_wv_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,1720.5821676806786,11699958.740228616,1058463.6773398845,342.0,0.0,3135456.0,8.622322734070034,0.5743078193387161,,
PJMW_wv_natural_gas_fired_combustion_turbine_2,PJMW_wv_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,2287.308742538126,15553699.44925926,1260007.2967085356,339.5,0.0,3112536.0,8.160785250418865,0.7690957814342724,,
PJMW_wv_natural_gas_fired_combustion_turbine_3,PJMW_wv_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,PJMW,Naturalgas,2023,2085.39501225798,14180686.083354264,1351602.689965239,516.0,0.0,4730688.0,9.06848533356652,0.46135374121625955,,
RMRG_batteries_1,RMRG_batteries_1,Batteries,RMRG,Electricity,2023,-28.63864607728604,23671.63089825675,0.0,240.2,0.0,1795735.2,11.529033458139823,0.07499966718745245,186.44951873233106,157.81087265504502
RMRG_biomass_1,RMRG_biomass_1,Biomass,RMRG,Waste_biomass,2023,53.14610224223998,237935.0997385085,0.0,18.9,0.0,2971458.0,60.38811811842931,0.3209999999999999,,
RMRG_biomass_2,RMRG_biomass_2,Biomass,RMRG,Waste_biomass,2023,30.9315938976,99352.27959909121,0.0,11.0,0.0,1729420.0,59.12311811842928,0.321,,
RMRG_co_natural_gas_fired_combined_cycle_1,RMRG_co_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,RMRG,Naturalgas,2023,11513.280504832725,52396939.57749374,5463841.871116981,1512.5,0.0,24944150.0,6.717554527141909,0.8689586691990526,,
RMRG_co_natural_gas_fired_combined_cycle_2,RMRG_co_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,RMRG,Naturalgas,2023,17125.818768000005,61841331.571247995,6961519.625682241,1955.0,0.0,19133585.0,4.728236218553914,1.0000000000000002,,
RMRG_co_natural_gas_fired_combustion_turbine_1,RMRG_co_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,RMRG,Naturalgas,2023,2781.3403995931085,18913114.717233136,1787463.7864483944,2569.4,0.0,25744637.735200003,16.056198104685883,0.12357136447256913,,
RMRG_co_natural_gas_fired_combustion_turbine_2,RMRG_co_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,RMRG,Naturalgas,2023,0.0,0.0,0.0,377.79999999999995,0.0,4818953.4734000005,0.0,0.0,,
RMRG_co_natural_gas_internal_combustion_engine_1,RMRG_co_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,RMRG,Naturalgas,2023,1397.337684361211,9000252.024970558,720593.2660755087,238.0,0.0,5712000.0,10.528773530999576,0.6702237793225125,,
RMRG_co_natural_gas_steam_turbine_1,RMRG_co_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,RMRG,Naturalgas,2023,104.38487602564706,110230.42908308332,76638.45947881858,350.0,0.0,17956050.0,173.07373555383876,0.03404591051252046,,
RMRG_conventional_hydroelectric_1,RMRG_conventional_hydroelectric_1,Conventional Hydroelectric,RMRG,Water,2023,1778.095917065818,0.0,0.0,708.8,0.0,33347622.4,18.754681386946576,0.28636958736447093,,
RMRG_conventional_steam_coal_1,RMRG_conventional_steam_coal_1,Conventional Steam Coal,RMRG,Coal,2023,96.04586778842612,180470.1855744527,97183.37357715686,5220.0,0.0,312694369.91999996,3257.5564916003286,0.002100407690232421,,
RMRG_conventional_steam_coal_2,RMRG_conventional_steam_coal_2,Conventional Steam Coal,RMRG,Coal,2023,0.0,0.0,0.0,4695.0,0.0,330354669.98999995,0.0,0.0,,
RMRG_distributed_generation_1,RMRG_distributed_generation_1,distributed_generation,RMRG,Solar,2023,1431.2647379267996,0.0,0.0,756.0,0.0,0.0,0.0,0.216119320839557,,
RMRG_hydroelectric_pumped_storage_1,RMRG_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,RMRG,Electricity,2023,-35.619655217871845,0.0,0.0,580.8,0.0,27325478.4,255.77536697990115,0.02099799692733527,142.45354904685513,106.83389382898329
RMRG_onshore_wind_turbine_1,RMRG_onshore_wind_turbine_1,Onshore Wind Turbine,RMRG,Wind,2023,25872.71524468455,0.0,0.0,8172.8,0.0,247635840.0,9.571312390603294,0.3613820318318259,,
RMRG_petroleum_liquids_1,RMRG_petroleum_liquids_1,Petroleum Liquids,RMRG,Distillate,2023,0.0,0.0,0.0,21.1,0.0,506400.0,0.0,0.0,,
RMRG_sd_natural_gas_fired_combustion_turbine_1,RMRG_sd_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,RMRG,Naturalgas,2023,0.0,0.0,0.0,100.0,0.0,1093100.0,0.0,0.0,,
RMRG_sd_natural_gas_fired_combustion_turbine_2,RMRG_sd_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,RMRG,Naturalgas,2023,88.6952642,603127.79656,50553.68585761138,38.0,0.0,509656.0,12.5461467035125,0.26644787010279075,,
RMRG_small_hydroelectric_1,RMRG_small_hydroelectric_1,Small Hydroelectric,RMRG,Water,2023,920.7260650137599,0.0,0.0,243.30000000000004,0.0,11446778.399999999,12.432338819287072,0.4319999999999999,,
RMRG_solar_photovoltaic_1,RMRG_solar_photovoltaic_1,Solar Photovoltaic,RMRG,Solar,2023,5359.267354915357,0.0,0.0,2306.0,0.0,51949568.0,9.693408550023808,0.26530261942006017,,
RMRG_wy_natural_gas_fired_combined_cycle_1,RMRG_wy_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,RMRG,Naturalgas,2023,823.3469023999999,3747051.7528224,340975.36973568983,94.0,0.0,1550248.0,6.4338612769187975,0.9998858448739599,,
RMRG_wy_natural_gas_fired_combustion_turbine_1,RMRG_wy_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,RMRG,Naturalgas,2023,666.546736906984,4532517.81096749,341644.928850349,110.6,0.0,1208968.5999999999,8.613779189153407,0.687972213048799,,
RMRG_wy_natural_gas_fired_combustion_turbine_2,RMRG_wy_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,RMRG,Naturalgas,2023,377.6075850782722,2567731.5785322525,224461.7223750278,165.0,0.0,2212980.0,12.660528462481189,0.2612475240502243,,
RMRG_wy_natural_gas_internal_combustion_engine_1,RMRG_wy_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,RMRG,Naturalgas,2023,52.10425703999999,342012.3432105599,27381.112205083933,9.2,0.0,220800.0,10.801657583918598,0.6465182640895736,,
RMRG_wy_natural_gas_steam_turbine_1,RMRG_wy_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,RMRG,Naturalgas,2023,0.0,0.0,0.0,247.0,0.0,12671841.0,0.0,0.0,,
SPPC_batteries_1,SPPC_batteries_1,Batteries,SPPC,Electricity,2023,-0.6469492134714556,534.74395926,0.0,2.2,0.0,16447.199999999997,4.763572453280339,0.18498110323781125,4.211908941871455,3.5649597283999994
SPPC_biomass_1,SPPC_biomass_1,Biomass,SPPC,Waste_biomass,2023,34.4531177568,133333.565718816,0.0,4.6,0.0,723212.0,24.861191714638363,0.8550000000000001,,
SPPC_biomass_2,SPPC_biomass_2,Biomass,SPPC,Waste_biomass,2023,67.40827387199998,293495.624438688,0.0,9.0,0.0,1414980.0,25.34519171463837,0.8549999999999998,,
SPPC_conventional_hydroelectric_1,SPPC_conventional_hydroelectric_1,Conventional Hydroelectric,SPPC,Water,2023,63.65752899531999,0.0,0.0,52.0,0.0,2446496.0,38.43215466594474,0.13974679318958735,,
SPPC_conventional_steam_coal_1,SPPC_conventional_steam_coal_1,Conventional Steam Coal,SPPC,Coal,2023,0.0,0.0,0.0,4778.0,0.0,322684217.648,0.0,0.0,,
SPPC_conventional_steam_coal_2,SPPC_conventional_steam_coal_2,Conventional Steam Coal,SPPC,Coal,2023,1943.3372031329782,3651530.6046868656,1816365.7689593192,2337.8,0.0,135798664.094,71.75810480747772,0.0948934482684373,,
SPPC_distributed_generation_1,SPPC_distributed_generation_1,distributed_generation,SPPC,Solar,2023,281.4742295126,0.0,0.0,137.0,0.0,0.0,0.0,0.23453814705865164,,
