GENERATION_PROJECT,build_year,build_gen_predetermined,build_gen_energy_predetermined
MISS_petroleum_liquids_1,1963,2.0,.
MISS_petroleum_liquids_1,1965,1.8,.
MISS_petroleum_liquids_1,1969,7.0,.
MISS_petroleum_liquids_1,1971,1.5,.
MISS_petroleum_liquids_1,1976,2.2,.
MISS_petroleum_liquids_1,1992,1.6,.
MISS_petroleum_liquids_1,2009,35.7,.
MISS_petroleum_liquids_1,2010,1.8,.
MISS_petroleum_liquids_1,2014,1.8,.
MISS_small_hydroelectric_1,1925,11.4,.
MISS_small_hydroelectric_1,1989,8.0,.
MISS_small_hydroelectric_1,1993,17.0,.
MISS_small_hydroelectric_1,2020,26.099999999999998,.
MISS_small_hydroelectric_1,2022,11.6,.
MISS_solar_photovoltaic_1,2016,1.1,.
MISS_solar_photovoltaic_1,2017,111.2,.
MISS_solar_photovoltaic_1,2018,83.0,.
MISS_solar_photovoltaic_1,2019,24.4,.
MISS_solar_photovoltaic_1,2020,154.0,.
MISS_solar_photovoltaic_1,2021,4.2,.
MISS_solar_photovoltaic_1,2022,250.0,.
MISS_solar_photovoltaic_1,2023,899.0,.
MISS_solar_photovoltaic_1,2024,681.0,.
MISW_batteries_1,2018,16.1,34.0
MISW_batteries_1,2020,0.3,0.6
MISW_batteries_1,2021,2.5,2.9
MISW_batteries_1,2022,6.3,13.4
MISW_batteries_1,2023,6.0,12.0
MISW_biomass_1,1948,5.8,.
MISW_biomass_1,1951,11.0,.
MISW_biomass_1,1958,2.8,.
MISW_biomass_1,1962,15.6,.
MISW_biomass_1,1968,32.0,.
MISW_biomass_1,1969,32.0,.
MISW_biomass_1,1972,23.0,.
MISW_biomass_1,1976,30.5,.
MISW_biomass_1,1977,13.2,.
MISW_biomass_1,1978,8.9,.
MISW_biomass_1,1982,46.6,.
MISW_biomass_1,1983,9.8,.
MISW_biomass_1,1984,3.0,.
MISW_biomass_1,1985,28.0,.
MISW_biomass_1,1986,0.8,.
MISW_biomass_1,1987,1.5,.
MISW_biomass_1,1988,6.4,.
MISW_biomass_1,1990,7.300000000000001,.
MISW_biomass_1,1991,42.699999999999996,.
MISW_biomass_1,1992,4.800000000000001,.
MISW_biomass_1,1993,3.5,.
MISW_biomass_1,1995,1.6,.
MISW_biomass_1,1996,12.8,.
MISW_biomass_1,1997,46.5,.
MISW_biomass_1,1998,4.800000000000001,.
MISW_biomass_1,2000,5.3,.
MISW_biomass_1,2001,16.5,.
MISW_biomass_1,2002,2.6,.
MISW_biomass_1,2003,9.5,.
MISW_biomass_1,2004,4.800000000000001,.
MISW_biomass_1,2008,0.3,.
MISW_biomass_1,2009,20.3,.
MISW_biomass_1,2010,0.6,.
MISW_biomass_1,2011,31.0,.
MISW_biomass_1,2012,1.4,.
MISW_biomass_1,2013,60.199999999999996,.
MISW_biomass_1,2015,42.8,.
MISW_biomass_2,1949,30.0,.
MISW_biomass_2,1951,30.0,.
MISW_biomass_2,1952,18.0,.
MISW_biomass_2,1955,22.0,.
MISW_biomass_2,1959,17.7,.
MISW_biomass_2,1962,22.0,.
MISW_biomass_2,1975,13.2,.
MISW_biomass_2,1977,36.0,.
MISW_biomass_2,1979,33.7,.
MISW_biomass_2,1980,16.0,.
MISW_biomass_2,1991,15.1,.
MISW_biomass_2,1994,3.0,.
MISW_biomass_2,2000,3.3,.
MISW_biomass_2,2003,25.0,.
MISW_conventional_hydroelectric_1,1891,0.5,.
MISW_conventional_hydroelectric_1,1896,1.2000000000000002,.
MISW_conventional_hydroelectric_1,1907,37.5,.
MISW_conventional_hydroelectric_1,1914,12.1,.
MISW_conventional_hydroelectric_1,1915,33.3,.
MISW_conventional_hydroelectric_1,1916,0.4,.
MISW_conventional_hydroelectric_1,1918,0.8,.
MISW_conventional_hydroelectric_1,1919,11.9,.
MISW_conventional_hydroelectric_1,1920,4.8,.
MISW_conventional_hydroelectric_1,1922,4.8,.
MISW_conventional_hydroelectric_1,1927,0.2,.
MISW_conventional_hydroelectric_1,1931,1.0,.
MISW_conventional_hydroelectric_1,1938,8.0,.
MISW_conventional_hydroelectric_1,1940,8.0,.
MISW_conventional_hydroelectric_1,1949,14.7,.
MISW_conventional_hydroelectric_1,1963,1.2,.
MISW_conventional_hydroelectric_1,1971,0.3,.
MISW_conventional_hydroelectric_1,1977,0.6,.
MISW_conventional_hydroelectric_1,1984,6.2,.
MISW_conventional_hydroelectric_1,2021,55.0,.
MISW_conventional_hydroelectric_1,2024,4.0,.
MISW_conventional_steam_coal_1,1930,5.8,.
MISW_conventional_steam_coal_1,1950,4.0,.
MISW_conventional_steam_coal_1,1954,3.5,.
MISW_conventional_steam_coal_1,1955,36.0,.
MISW_conventional_steam_coal_1,1958,1253.8,.
MISW_conventional_steam_coal_1,1959,510.5,.
MISW_conventional_steam_coal_1,1960,1708.7,.
MISW_conventional_steam_coal_1,1961,1162.6,.
MISW_conventional_steam_coal_1,1962,69.0,.
MISW_conventional_steam_coal_1,1964,15.3,.
MISW_conventional_steam_coal_1,1965,16.0,.
MISW_conventional_steam_coal_1,1967,12.0,.
MISW_conventional_steam_coal_1,1968,192.4,.
MISW_conventional_steam_coal_1,1969,901.1,.
MISW_conventional_steam_coal_1,1970,237.0,.
MISW_conventional_steam_coal_1,1973,352.0,.
MISW_conventional_steam_coal_1,1975,990.9,.
MISW_conventional_steam_coal_1,1976,7.5,.
MISW_conventional_steam_coal_1,1977,455.0,.
MISW_conventional_steam_coal_1,1978,705.2,.
MISW_conventional_steam_coal_1,1979,1607.9,.
MISW_conventional_steam_coal_1,1980,1164.9,.
MISW_conventional_steam_coal_1,1981,1496.2,.
MISW_conventional_steam_coal_1,1983,906.9000000000001,.
MISW_conventional_steam_coal_1,1985,19.5,.
MISW_conventional_steam_coal_1,1987,26.2,.
MISW_conventional_steam_coal_1,1988,7.9,.
MISW_conventional_steam_coal_1,1990,20.8,.
MISW_conventional_steam_coal_1,1996,6.4,.
MISW_conventional_steam_coal_1,1997,4.2,.
MISW_conventional_steam_coal_1,2007,811.2,.
MISW_conventional_steam_coal_1,2008,558.5,.
MISW_conventional_steam_coal_1,2009,180.0,.
MISW_conventional_steam_coal_1,2010,637.8,.
MISW_conventional_steam_coal_1,2011,636.0,.
MISW_conventional_steam_coal_2,1988,124.0,.
MISW_conventional_steam_coal_2,1995,31.0,.
MISW_conventional_steam_coal_2,2000,105.0,.
MISW_conventional_steam_coal_2,2014,70.9,.
MISW_nuclear_1,1970,591.2,.
MISW_nuclear_1,1971,646.0,.
MISW_nuclear_1,1972,598.9,.
MISW_nuclear_1,1974,1092.0,.
MISW_onshore_wind_turbine_1,1998,105.3,.
MISW_onshore_wind_turbine_1,1999,360.6,.
MISW_onshore_wind_turbine_1,2000,6.1,.
MISW_onshore_wind_turbine_1,2001,108.60000000000001,.
MISW_onshore_wind_turbine_1,2002,167.4,.
MISW_onshore_wind_turbine_1,2003,207.3,.
MISW_onshore_wind_turbine_1,2004,186.8,.
MISW_onshore_wind_turbine_1,2005,282.5,.
MISW_onshore_wind_turbine_1,2006,301.6,.
MISW_onshore_wind_turbine_1,2007,858.7,.
MISW_onshore_wind_turbine_1,2008,2680.1,.
MISW_onshore_wind_turbine_1,2009,1606.0,.
MISW_onshore_wind_turbine_1,2010,728.0,.
MISW_onshore_wind_turbine_1,2011,1472.5,.
MISW_onshore_wind_turbine_1,2012,1547.5,.
MISW_onshore_wind_turbine_1,2013,44.6,.
MISW_onshore_wind_turbine_1,2014,511.4,.
MISW_onshore_wind_turbine_1,2015,1287.1,.
MISW_onshore_wind_turbine_1,2016,1197.4,.
MISW_onshore_wind_turbine_1,2017,596.7,.
MISW_onshore_wind_turbine_1,2018,1476.3,.
MISW_onshore_wind_turbine_1,2019,2130.3,.
MISW_onshore_wind_turbine_1,2020,2457.6,.
MISW_onshore_wind_turbine_1,2021,945.5,.
MISW_onshore_wind_turbine_1,2022,1348.1,.
MISW_onshore_wind_turbine_1,2023,927.0,.
MISW_onshore_wind_turbine_1,2025,252.0,.
MISW_petroleum_liquids_1,1928,0.4,.
MISW_petroleum_liquids_1,1930,0.2,.
MISW_petroleum_liquids_1,1932,0.4,.
MISW_petroleum_liquids_1,1937,0.6,.
MISW_petroleum_liquids_1,1939,0.6,.
MISW_petroleum_liquids_1,1940,0.8,.
MISW_petroleum_liquids_1,1941,0.6,.
MISW_petroleum_liquids_1,1944,0.6,.
MISW_petroleum_liquids_1,1945,1.8,.
MISW_petroleum_liquids_1,1946,2.6,.
MISW_petroleum_liquids_1,1947,1.5,.
MISW_petroleum_liquids_1,1948,6.4,.
MISW_petroleum_liquids_1,1949,4.1,.
MISW_petroleum_liquids_1,1950,0.7,.
MISW_petroleum_liquids_1,1951,2.3,.
MISW_petroleum_liquids_1,1952,4.4,.
MISW_petroleum_liquids_1,1953,1.7,.
MISW_petroleum_liquids_1,1954,6.8,.
MISW_petroleum_liquids_1,1955,4.7,.
MISW_petroleum_liquids_1,1956,7.9,.
MISW_petroleum_liquids_1,1957,2.2,.
MISW_petroleum_liquids_1,1958,2.3,.
MISW_petroleum_liquids_1,1959,4.4,.
MISW_petroleum_liquids_1,1960,10.0,.
MISW_petroleum_liquids_1,1961,0.9,.
MISW_petroleum_liquids_1,1962,4.3,.
MISW_petroleum_liquids_1,1963,10.700000000000001,.
MISW_petroleum_liquids_1,1964,2.1,.
MISW_petroleum_liquids_1,1965,10.8,.
MISW_petroleum_liquids_1,1966,7.5,.
MISW_petroleum_liquids_1,1967,12.0,.
MISW_petroleum_liquids_1,1968,20.8,.
MISW_petroleum_liquids_1,1969,32.3,.
MISW_petroleum_liquids_1,1970,7.8999999999999995,.
MISW_petroleum_liquids_1,1971,8.9,.
MISW_petroleum_liquids_1,1972,62.3,.
MISW_petroleum_liquids_1,1973,20.9,.
MISW_petroleum_liquids_1,1974,3.8,.
MISW_petroleum_liquids_1,1975,74.7,.
MISW_petroleum_liquids_1,1976,33.8,.
MISW_petroleum_liquids_1,1977,26.6,.
MISW_petroleum_liquids_1,1978,475.9,.
MISW_petroleum_liquids_1,1979,34.4,.
MISW_petroleum_liquids_1,1980,0.8,.
MISW_petroleum_liquids_1,1981,4.0,.
MISW_petroleum_liquids_1,1982,0.5,.
MISW_petroleum_liquids_1,1985,270.5,.
MISW_petroleum_liquids_1,1986,10.7,.
MISW_petroleum_liquids_1,1987,1.1,.
MISW_petroleum_liquids_1,1988,6.7,.
MISW_petroleum_liquids_1,1989,3.6,.
MISW_petroleum_liquids_1,1990,169.2,.
MISW_petroleum_liquids_1,1991,93.39999999999999,.
MISW_petroleum_liquids_1,1992,27.200000000000003,.
MISW_petroleum_liquids_1,1993,17.6,.
MISW_petroleum_liquids_1,1994,25.3,.
MISW_petroleum_liquids_1,1995,13.200000000000001,.
MISW_petroleum_liquids_1,1996,15.200000000000001,.
MISW_petroleum_liquids_1,1997,15.8,.
MISW_petroleum_liquids_1,1998,43.5,.
MISW_petroleum_liquids_1,1999,45.8,.
MISW_petroleum_liquids_1,2000,131.2,.
MISW_petroleum_liquids_1,2001,155.5,.
MISW_petroleum_liquids_1,2002,103.6,.
MISW_petroleum_liquids_1,2003,64.8,.
MISW_petroleum_liquids_1,2004,110.0,.
MISW_petroleum_liquids_1,2005,94.2,.
MISW_petroleum_liquids_1,2006,16.6,.
MISW_petroleum_liquids_1,2007,10.7,.
MISW_petroleum_liquids_1,2009,25.099999999999998,.
MISW_petroleum_liquids_1,2010,13.5,.
MISW_petroleum_liquids_1,2011,24.4,.
MISW_petroleum_liquids_1,2012,27.5,.
MISW_petroleum_liquids_1,2013,46.099999999999994,.
MISW_petroleum_liquids_1,2014,1.9,.
MISW_petroleum_liquids_1,2015,11.200000000000001,.
MISW_petroleum_liquids_1,2016,8.3,.
MISW_petroleum_liquids_1,2018,4.2,.
MISW_petroleum_liquids_1,2019,0.6,.
MISW_petroleum_liquids_1,2020,12.2,.
MISW_petroleum_liquids_1,2021,26.8,.
MISW_petroleum_liquids_1,2022,19.1,.
MISW_petroleum_liquids_1,2023,1.8,.
MISW_small_hydroelectric_1,1891,3.4,.
MISW_small_hydroelectric_1,1896,1.2000000000000002,.
MISW_small_hydroelectric_1,1900,2.8,.
MISW_small_hydroelectric_1,1901,0.6,.
MISW_small_hydroelectric_1,1903,4.199999999999999,.
MISW_small_hydroelectric_1,1905,4.2,.
MISW_small_hydroelectric_1,1906,1.0,.
MISW_small_hydroelectric_1,1909,1.9,.
MISW_small_hydroelectric_1,1910,9.2,.
MISW_small_hydroelectric_1,1911,3.0,.
MISW_small_hydroelectric_1,1912,0.6,.
MISW_small_hydroelectric_1,1913,2.8,.
MISW_small_hydroelectric_1,1914,5.5,.
MISW_small_hydroelectric_1,1915,1.7999999999999998,.
MISW_small_hydroelectric_1,1916,10.8,.
MISW_small_hydroelectric_1,1917,24.1,.
MISW_small_hydroelectric_1,1918,6.2,.
MISW_small_hydroelectric_1,1919,6.7,.
MISW_small_hydroelectric_1,1920,7.8,.
MISW_small_hydroelectric_1,1921,9.5,.
MISW_small_hydroelectric_1,1922,9.3,.
MISW_small_hydroelectric_1,1923,15.9,.
MISW_small_hydroelectric_1,1924,61.5,.
MISW_small_hydroelectric_1,1925,19.9,.
MISW_small_hydroelectric_1,1926,9.6,.
MISW_small_hydroelectric_1,1927,29.4,.
MISW_small_hydroelectric_1,1928,12.1,.
MISW_small_hydroelectric_1,1929,1.4,.
MISW_small_hydroelectric_1,1930,1.5,.
MISW_small_hydroelectric_1,1931,14.8,.
MISW_small_hydroelectric_1,1932,2.8000000000000003,.
MISW_small_hydroelectric_1,1935,2.5,.
MISW_small_hydroelectric_1,1936,1.1,.
MISW_small_hydroelectric_1,1937,2.5,.
MISW_small_hydroelectric_1,1938,20.4,.
MISW_small_hydroelectric_1,1939,10.1,.
MISW_small_hydroelectric_1,1940,4.8,.
MISW_small_hydroelectric_1,1941,1.1,.
MISW_small_hydroelectric_1,1942,13.600000000000001,.
MISW_small_hydroelectric_1,1943,13.2,.
MISW_small_hydroelectric_1,1945,1.5,.
MISW_small_hydroelectric_1,1946,11.4,.
MISW_small_hydroelectric_1,1948,3.3000000000000003,.
MISW_small_hydroelectric_1,1949,33.4,.
MISW_small_hydroelectric_1,1950,40.9,.
MISW_small_hydroelectric_1,1951,37.2,.
MISW_small_hydroelectric_1,1952,5.2,.
MISW_small_hydroelectric_1,1953,12.399999999999999,.
MISW_small_hydroelectric_1,1954,5.699999999999999,.
MISW_small_hydroelectric_1,1955,4.3,.
MISW_small_hydroelectric_1,1958,2.4,.
MISW_small_hydroelectric_1,1963,15.9,.
MISW_small_hydroelectric_1,1964,2.3,.
MISW_small_hydroelectric_1,1966,0.4,.
MISW_small_hydroelectric_1,1967,0.4,.
MISW_small_hydroelectric_1,1968,0.4,.
MISW_small_hydroelectric_1,1971,2.9,.
MISW_small_hydroelectric_1,1973,0.2,.
MISW_small_hydroelectric_1,1976,19.5,.
MISW_small_hydroelectric_1,1977,0.4,.
MISW_small_hydroelectric_1,1978,1.0,.
MISW_small_hydroelectric_1,1979,1.3,.
MISW_small_hydroelectric_1,1980,2.5999999999999996,.
MISW_small_hydroelectric_1,1983,0.3,.
MISW_small_hydroelectric_1,1984,5.0,.
MISW_small_hydroelectric_1,1985,9.3,.
MISW_small_hydroelectric_1,1986,4.1,.
MISW_small_hydroelectric_1,1988,52.8,.
MISW_small_hydroelectric_1,1992,4.0,.
MISW_small_hydroelectric_1,1993,1.0,.
MISW_small_hydroelectric_1,2011,9.6,.
MISW_small_hydroelectric_1,2013,0.5,.
MISW_small_hydroelectric_1,2014,8.0,.
MISW_small_hydroelectric_1,2016,9.2,.
MISW_solar_photovoltaic_1,2011,1.8,.
MISW_solar_photovoltaic_1,2013,2.7,.
MISW_solar_photovoltaic_1,2015,3.1999999999999997,.
MISW_solar_photovoltaic_1,2016,264.4,.
MISW_solar_photovoltaic_1,2017,269.4,.
MISW_solar_photovoltaic_1,2018,233.4,.
MISW_solar_photovoltaic_1,2019,173.3,.
MISW_solar_photovoltaic_1,2020,290.09999999999997,.
MISW_solar_photovoltaic_1,2021,478.5,.
MISW_solar_photovoltaic_1,2022,388.9,.
MISW_solar_photovoltaic_1,2023,842.4,.
MISW_solar_photovoltaic_1,2024,183.5,.
NWPP_batteries_1,2013,5.0,10.0
NWPP_batteries_1,2015,1.0,2.0
NWPP_batteries_1,2016,3.0,6.0
NWPP_batteries_1,2020,1.0,4.0
NWPP_batteries_1,2021,1.0,1.4
NWPP_batteries_1,2022,30.0,120.0
NWPP_batteries_1,2025,100.0,200.0
NWPP_biomass_1,1955,40.0,.
NWPP_biomass_1,1976,11.5,.
NWPP_biomass_1,1981,22.7,.
NWPP_biomass_1,1985,22.5,.
NWPP_biomass_1,1989,9.0,.
NWPP_biomass_1,2003,18.0,.
NWPP_biomass_1,2007,34.7,.
NWPP_biomass_1,2009,69.0,.
NWPP_biomass_2,1948,12.2,.
NWPP_biomass_2,1949,12.5,.
NWPP_biomass_2,1950,9.4,.
NWPP_biomass_2,1953,12.5,.
NWPP_biomass_2,1954,16.9,.
NWPP_biomass_2,1955,11.5,.
NWPP_biomass_2,1956,3.1,.
NWPP_biomass_2,1957,18.0,.
NWPP_biomass_2,1958,22.0,.
NWPP_biomass_2,1965,4.4,.
NWPP_biomass_2,1966,25.0,.
NWPP_biomass_2,1976,62.5,.
NWPP_biomass_2,1977,9.4,.
NWPP_biomass_2,1981,25.3,.
NWPP_biomass_2,1982,7.4,.
NWPP_biomass_2,1983,52.300000000000004,.
NWPP_biomass_2,1985,2.4000000000000004,.
NWPP_biomass_2,1986,15.0,.
NWPP_biomass_2,1987,7.3,.
NWPP_biomass_2,1991,24.0,.
NWPP_biomass_2,1996,26.0,.
NWPP_biomass_2,1997,11.0,.
NWPP_biomass_2,1999,13.4,.
NWPP_biomass_2,2000,4.800000000000001,.
NWPP_biomass_2,2001,1.6,.
NWPP_biomass_2,2002,3.2,.
NWPP_biomass_2,2003,4.5,.
NWPP_biomass_2,2004,6.4,.
NWPP_biomass_2,2006,6.3,.
NWPP_biomass_2,2007,17.9,.
NWPP_biomass_2,2011,21.400000000000002,.
NWPP_biomass_2,2012,4.6,.
NWPP_biomass_2,2013,5.6,.
NWPP_biomass_2,2015,1.6,.
NWPP_biomass_2,2020,1.1,.
NWPP_biomass_2,2022,8.0,.
NWPP_conventional_hydroelectric_1,1908,8.8,.
NWPP_conventional_hydroelectric_1,1910,41.2,.
NWPP_conventional_hydroelectric_1,1911,10.8,.
NWPP_conventional_hydroelectric_1,1912,24.0,.
NWPP_conventional_hydroelectric_1,1915,158.9,.
NWPP_conventional_hydroelectric_1,1916,37.5,.
NWPP_conventional_hydroelectric_1,1917,14.0,.
NWPP_conventional_hydroelectric_1,1918,53.2,.
NWPP_conventional_hydroelectric_1,1919,22.5,.
NWPP_conventional_hydroelectric_1,1924,108.1,.
NWPP_conventional_hydroelectric_1,1926,38.0,.
NWPP_conventional_hydroelectric_1,1927,31.4,.
NWPP_conventional_hydroelectric_1,1928,66.7,.
NWPP_conventional_hydroelectric_1,1929,32.0,.
NWPP_conventional_hydroelectric_1,1930,93.5,.
NWPP_conventional_hydroelectric_1,1931,84.2,.
NWPP_conventional_hydroelectric_1,1932,81.0,.
NWPP_conventional_hydroelectric_1,1936,92.4,.
NWPP_conventional_hydroelectric_1,1937,90.0,.
NWPP_conventional_hydroelectric_1,1938,177.6,.
NWPP_conventional_hydroelectric_1,1941,331.3,.
NWPP_conventional_hydroelectric_1,1942,314.2,.
NWPP_conventional_hydroelectric_1,1943,561.3,.
NWPP_conventional_hydroelectric_1,1944,179.0,.
NWPP_conventional_hydroelectric_1,1945,61.0,.
NWPP_conventional_hydroelectric_1,1947,146.0,.
NWPP_conventional_hydroelectric_1,1948,125.0,.
NWPP_conventional_hydroelectric_1,1949,510.6,.
NWPP_conventional_hydroelectric_1,1950,412.5,.
NWPP_conventional_hydroelectric_1,1951,482.0,.
NWPP_conventional_hydroelectric_1,1952,556.0,.
NWPP_conventional_hydroelectric_1,1953,911.6,.
NWPP_conventional_hydroelectric_1,1954,505.5,.
NWPP_conventional_hydroelectric_1,1955,881.6,.
NWPP_conventional_hydroelectric_1,1956,625.6,.
NWPP_conventional_hydroelectric_1,1957,811.3,.
NWPP_conventional_hydroelectric_1,1958,1337.4,.
NWPP_conventional_hydroelectric_1,1959,1096.3,.
NWPP_conventional_hydroelectric_1,1960,981.8,.
NWPP_conventional_hydroelectric_1,1961,1137.8,.
NWPP_conventional_hydroelectric_1,1962,238.0,.
NWPP_conventional_hydroelectric_1,1963,223.0,.
NWPP_conventional_hydroelectric_1,1964,353.0,.
NWPP_conventional_hydroelectric_1,1966,287.5,.
NWPP_conventional_hydroelectric_1,1967,1733.8,.
NWPP_conventional_hydroelectric_1,1968,923.3,.
NWPP_conventional_hydroelectric_1,1969,1214.0,.
NWPP_conventional_hydroelectric_1,1970,778.3,.
NWPP_conventional_hydroelectric_1,1971,523.0,.
NWPP_conventional_hydroelectric_1,1973,947.8,.
NWPP_conventional_hydroelectric_1,1974,479.8,.
NWPP_conventional_hydroelectric_1,1975,1651.0,.
NWPP_conventional_hydroelectric_1,1976,1677.0,.
NWPP_conventional_hydroelectric_1,1977,476.2,.
NWPP_conventional_hydroelectric_1,1978,2163.0,.
NWPP_conventional_hydroelectric_1,1979,1738.0,.
NWPP_conventional_hydroelectric_1,1980,808.5,.
NWPP_conventional_hydroelectric_1,1981,212.6,.
NWPP_conventional_hydroelectric_1,1982,345.9,.
NWPP_conventional_hydroelectric_1,1983,41.0,.
NWPP_conventional_hydroelectric_1,1984,209.0,.
NWPP_conventional_hydroelectric_1,1985,324.0,.
NWPP_conventional_hydroelectric_1,1986,232.0,.
NWPP_conventional_hydroelectric_1,1989,2.1,.
NWPP_conventional_hydroelectric_1,1990,36.0,.
NWPP_conventional_hydroelectric_1,1994,90.0,.
NWPP_conventional_hydroelectric_1,2011,122.0,.
NWPP_conventional_hydroelectric_1,2012,244.0,.
NWPP_conventional_hydroelectric_1,2013,232.6,.
NWPP_conventional_hydroelectric_1,2014,122.0,.
NWPP_conventional_hydroelectric_1,2015,122.0,.
NWPP_conventional_hydroelectric_1,2016,122.0,.
NWPP_conventional_hydroelectric_1,2017,122.0,.
NWPP_conventional_hydroelectric_1,2018,122.0,.
NWPP_conventional_hydroelectric_1,2020,122.0,.
NWPP_conventional_hydroelectric_1,2021,11.7,.
NWPP_conventional_hydroelectric_1,2022,11.7,.
NWPP_conventional_hydroelectric_1,2023,18.0,.
NWPP_conventional_steam_coal_1,1960,670.0,.
NWPP_conventional_steam_coal_1,1984,740.0,.
NWPP_conventional_steam_coal_1,1986,740.0,.
NWPP_conventional_steam_coal_1,2011,1.5,.
NWPP_conventional_steam_coal_2,1990,40.5,.
NWPP_conventional_steam_coal_2,2006,107.0,.
NWPP_geothermal_1,2012,28.5,.
NWPP_geothermal_1,2015,2.3,.
NWPP_hydroelectric_pumped_storage_1,1973,100.0,1550.0
NWPP_hydroelectric_pumped_storage_1,1983,160.5,2487.75
NWPP_hydroelectric_pumped_storage_1,1984,53.5,829.25
NWPP_nuclear_1,1984,1172.0,.
NWPP_onshore_wind_turbine_1,1998,25.0,.
NWPP_onshore_wind_turbine_1,2001,324.3,.
NWPP_onshore_wind_turbine_1,2002,144.2,.
NWPP_onshore_wind_turbine_1,2003,43.0,.
NWPP_onshore_wind_turbine_1,2005,365.4,.
NWPP_onshore_wind_turbine_1,2006,537.1,.
NWPP_onshore_wind_turbine_1,2007,807.1,.
NWPP_onshore_wind_turbine_1,2008,462.8,.
NWPP_onshore_wind_turbine_1,2009,1354.0,.
NWPP_onshore_wind_turbine_1,2010,581.5,.
NWPP_onshore_wind_turbine_1,2011,401.0,.
NWPP_onshore_wind_turbine_1,2012,1551.5,.
NWPP_onshore_wind_turbine_1,2014,286.5,.
NWPP_onshore_wind_turbine_1,2016,35.0,.
NWPP_onshore_wind_turbine_1,2017,50.0,.
NWPP_onshore_wind_turbine_1,2018,114.39999999999999,.
NWPP_onshore_wind_turbine_1,2019,200.0,.
NWPP_onshore_wind_turbine_1,2020,700.8,.
NWPP_onshore_wind_turbine_1,2021,239.8,.
NWPP_onshore_wind_turbine_1,2022,209.3,.
NWPP_onshore_wind_turbine_1,2024,80.0,.
NWPP_onshore_wind_turbine_1,2025,220.0,.
NWPP_petroleum_liquids_1,1969,2.5,.
NWPP_petroleum_liquids_1,1993,4.0,.
NWPP_petroleum_liquids_1,1994,2.0,.
NWPP_petroleum_liquids_1,2003,4.0,.
NWPP_petroleum_liquids_1,2005,1.7,.
NWPP_petroleum_liquids_1,2009,7.6000000000000005,.
NWPP_petroleum_liquids_1,2022,2.0,.
NWPP_small_hydroelectric_1,1898,6.0,.
NWPP_small_hydroelectric_1,1903,0.4,.
NWPP_small_hydroelectric_1,1904,17.9,.
NWPP_small_hydroelectric_1,1906,11.3,.
NWPP_small_hydroelectric_1,1907,3.3,.
NWPP_small_hydroelectric_1,1908,2.9,.
NWPP_small_hydroelectric_1,1910,1.9000000000000001,.
NWPP_small_hydroelectric_1,1911,8.6,.
NWPP_small_hydroelectric_1,1912,8.899999999999999,.
NWPP_small_hydroelectric_1,1913,0.2,.
NWPP_small_hydroelectric_1,1915,5.0,.
NWPP_small_hydroelectric_1,1916,0.3,.
NWPP_small_hydroelectric_1,1917,0.5,.
NWPP_small_hydroelectric_1,1918,28.0,.
NWPP_small_hydroelectric_1,1921,16.5,.
NWPP_small_hydroelectric_1,1922,10.2,.
NWPP_small_hydroelectric_1,1923,2.8,.
